roc_top_bs,roc_entire_bs,roc_top_covid,roc_entire_covid,roc_top_celebrity,roc_entire_celebrity
0.6318548387096774,0.6841794569067297,0.6899813143079013,0.7122305557196008,0.5562224889955982,0.44711538461538464
0.6033554922443811,0.6982456140350878,0.6895829432690508,0.7198050458715596,0.4694041867954912,0.5556001605780811
0.4891129032258065,0.706,0.6721209287829204,0.665340835975246,0.4351395730706076,0.5664391810517865
0.5721139430284857,0.6401002506265664,0.677594143227239,0.7336385061638868,0.3932,0.48808080808080806
0.5798319327731093,0.6930783242258652,0.6778952960494543,0.7030753286677458,0.4636692091529506,0.5414165666266506
0.46929824561403505,0.6824324324324325,0.6928142444178629,0.7371172248803828,0.46846846846846857,0.545054945054945
0.5901639344262295,0.7257661038148842,0.6607464592108246,0.7483541725869092,0.5348557692307693,0.48958333333333337
0.5931919642857143,0.6073968705547653,0.6972559523809525,0.7096446994725555,0.5352564102564102,0.5858585858585859
0.6732804232804234,0.5822388993120701,0.683792403935226,0.7385290148448043,0.47342995169082125,0.5326130452180873
0.5730275730275731,0.7059294871794872,0.6792322008539211,0.7199125498078212,0.4839743589743589,0.5260416666666666
0.6280468502690726,0.6589080459770114,0.6780246913580248,0.7314030591723456,0.4869947979191677,0.4959742351046699
0.48658718330849476,0.6399514268366727,0.6418650793650794,0.7136014394086753,0.436,0.4704937775993576
0.6039493293591655,0.6809327036599764,0.7114966035208573,0.7058334882424018,0.5,0.536634460547504
0.48496359607470707,0.7316091954022989,0.7109187253676823,0.709209529222317,0.49999999999999994,0.5663497312939231
0.5472868217054263,0.628498727735369,0.706710540511382,0.7512079831932773,0.47916666666666674,0.5932
0.5134128166915052,0.6979356405585913,0.691979036806623,0.7244314542892742,0.45640000000000003,0.49016459253311917
0.38989473684210524,0.7501789549033644,0.6945144800148038,0.7089799820062979,0.48671497584541057,0.5898359343737495
0.4755622188905547,0.7298850574712644,0.676985765251942,0.6966674677561483,0.47418967587034816,0.5108695652173914
0.5310924369747899,0.6795518207282913,0.6314880593896339,0.7243816886789074,0.5356570512820513,0.5685096153846154
0.49916294642857145,0.6538461538461539,0.6788589015151515,0.7250272843933271,0.49839743589743596,0.6230492196878751
0.5118079752226093,0.6767441860465117,0.6961144674085851,0.7159768363303871,0.478172174622603,0.5665584415584415
0.5490254872563718,0.7808184143222506,0.7216312673086058,0.7294892482347421,0.45392628205128205,0.5699714402284782
0.6333333333333334,0.6166240409207161,0.6946155480033984,0.7484563448554447,0.5760738659173024,0.606060606060606
0.522354694485842,0.7298117789921068,0.6786516069746071,0.7248481256482442,0.5121753246753247,0.5377435064935064
0.5817091454272864,0.6916347731000546,0.7165881492669711,0.6982803393155982,0.483974358974359,0.5086310718586913
0.5889778325123153,0.6303258145363408,0.6849821428571428,0.7349098707471163,0.5227999999999999,0.4488
0.4996274217585693,0.703,0.6898392857142857,0.7162660775423338,0.36338141025641024,0.5042016806722689
0.46382007822685795,0.6825806451612904,0.6500705858626601,0.7253425586758919,0.45939393939393935,0.6628000000000001
0.5625931445603577,0.6328955597248281,0.6689120228618086,0.7031707885282685,0.4100367197062423,0.5629058441558441
0.4536245647356758,0.735101148168398,0.6804498025944727,0.6768916387580177,0.42319999999999997,0.525491770373344
0.5451092117758785,0.6394957983193278,0.6935249352141744,0.732991153683295,0.47571256523484545,0.6076
0.5888888888888889,0.7346517119244392,0.7066753988482961,0.7090711009174312,0.5613890037205457,0.6187499999999999
0.5045378151260504,0.7033648170011806,0.7133221423445122,0.7318685807656397,0.5094037615046019,0.5216
0.4919354838709677,0.7126068376068376,0.6715560260093755,0.7259711620016963,0.455762987012987,0.6047077922077922
0.5058670143415906,0.6518796992481203,0.7053664549160898,0.6946269941986947,0.5002020202020202,0.6364749082007345
0.4977511244377811,0.7178786221979224,0.6719783197831979,0.702923225563201,0.4146634615384615,0.560897435897436
0.49952516619183285,0.6785166240409206,0.6774709488303924,0.7121798134011874,0.52,0.547676282051282
0.5083265083265083,0.7278772378516624,0.6883405483405485,0.710754603497733,0.47716346153846156,0.5152979066022545
0.4709051724137931,0.7225705329153606,0.6717837784687997,0.7237437185929649,0.4824242424242424,0.5110397430750703
0.597457627118644,0.6141935483870968,0.6888758050562337,0.7046568627450981,0.5116747181964573,0.5967676767676767
0.599400299850075,0.6804511278195489,0.6682190167795113,0.7343100957197037,0.3981937602627258,0.54125
0.5812175812175812,0.6493606138107416,0.7103422062264666,0.6768287015521888,0.44457783113245297,0.5772308923569427
0.548611111111111,0.6879795396419437,0.7079228243021346,0.7365037964411987,0.42149758454106273,0.5322061191626409
0.4574232352010129,0.7048951048951049,0.7082261904761904,0.7274026396505251,0.48092532467532473,0.541010101010101
