bias,conspiracy,hate,satire,junk,state
0.12270272,0.11688689,0.11853849,0.1226512,0.12944669,0.13564202
0.10321126,0.10708939,0.110517636,0.11960076,0.12119436,0.12002736
0.122728966,0.12178886,0.11925039,0.14137854,0.12559214,0.12185533
0.13521715,0.14297594,0.14580928,0.16600297,0.13213831,0.1449494
0.11473686,0.11364569,0.11377971,0.1261978,0.13272321,0.13236889
0.12392625,0.12113992,0.11818896,0.14172995,0.14418949,0.121120825
0.104658805,0.11081048,0.102574185,0.11416548,0.113140196,0.10210114
0.110428825,0.10579675,0.10792775,0.10709072,0.11525699,0.1230945
0.13254663,0.13640228,0.14112309,0.15792605,0.12583928,0.15745848
0.112672254,0.11068006,0.10630691,0.10971463,0.12078547,0.12206045
0.1484724,0.15274052,0.14636856,0.1711765,0.15868786,0.15215074
0.1313447,0.12316818,0.12048723,0.1262203,0.1219811,0.13800392
0.11398658,0.11004246,0.10774984,0.119431764,0.12168598,0.11652781
0.12156504,0.119421095,0.12143836,0.1404518,0.12352189,0.14629896
0.13035266,0.12734254,0.1324801,0.13903649,0.1268994,0.13921557
0.11154499,0.11142267,0.11599925,0.13136132,0.12282674,0.13332237
0.117409684,0.1122881,0.11331052,0.11684539,0.115068495,0.13016702
0.11391252,0.10869634,0.10920744,0.10922931,0.11075958,0.120796695
0.10282028,0.10585465,0.10568001,0.111464754,0.10051548,0.12134113
0.11285932,0.11500099,0.12659931,0.1352631,0.10791629,0.14343418
0.09697671,0.10569987,0.110175565,0.116415694,0.095557734,0.112627365
0.13884984,0.13408081,0.13559638,0.15321663,0.14726785,0.1408719
0.11296719,0.11534764,0.11144687,0.11659695,0.13453972,0.12875585
0.1377042,0.1405794,0.12900932,0.16664132,0.15180737,0.13075079
0.1199698,0.11966198,0.12301581,0.13496149,0.1318606,0.14448187
0.11241693,0.111817054,0.114634596,0.105808824,0.14037816,0.12272333
0.09854513,0.10889744,0.09366511,0.10941929,0.12781915,0.10744986
0.12395317,0.13022503,0.121935695,0.1455504,0.14110804,0.120838605
0.12003577,0.12145896,0.13144523,0.1257594,0.11424558,0.14279808
0.11647463,0.12298363,0.12880518,0.13551462,0.10361192,0.13204004
0.12377468,0.12269199,0.11311784,0.119389705,0.11246911,0.13055548
0.11391252,0.10869634,0.10920744,0.10922931,0.11075958,0.120796695
0.12749378,0.12638171,0.12842911,0.14073506,0.12255748,0.15315913
0.13272288,0.12016026,0.1210856,0.11667097,0.101510905,0.15125242
0.111372255,0.11410925,0.12023903,0.13078819,0.1376785,0.12814718
0.1013123,0.10060554,0.10129049,0.10296469,0.12361401,0.10470369
0.113020904,0.11055613,0.120500535,0.14315213,0.096087635,0.13846907
0.12065651,0.117062196,0.11819211,0.12124261,0.11130904,0.12949891
0.11969348,0.119572155,0.122023046,0.120413184,0.12598048,0.14489691
0.13856415,0.1199114,0.124209285,0.122191824,0.104371816,0.15812145
0.12566774,0.12019043,0.114972346,0.14666635,0.1404574,0.115161
0.12607872,0.1302444,0.12857153,0.1448769,0.13501644,0.13214764
0.11633513,0.11644693,0.116673194,0.13136835,0.1281938,0.13192874
0.14375077,0.14497368,0.13152237,0.17194247,0.16306189,0.13704228
0.12667328,0.12034307,0.12721442,0.13683227,0.10930285,0.15095104
0.12819827,0.12640029,0.119716235,0.12814176,0.1268136,0.13363886
0.1122595,0.1212515,0.11151717,0.1373681,0.14357547,0.101857305
0.1157861,0.11086268,0.11732379,0.12101386,0.11688227,0.11562461
0.11600989,0.11093911,0.11990416,0.12104974,0.113492735,0.14176309
0.12237805,0.122824386,0.11935303,0.13295288,0.14402907,0.13393942
0.11875939,0.11536128,0.118382685,0.12218564,0.12759472,0.12179837
0.123213634,0.13696875,0.13870943,0.14435847,0.124292426,0.13537905
0.14407621,0.14378959,0.143057,0.1646679,0.1503184,0.1544046
0.10857328,0.11369729,0.1099308,0.12034974,0.13105845,0.11317012
0.13023382,0.13370687,0.13738418,0.15909085,0.1360206,0.15893602
0.12766816,0.12010714,0.12789872,0.13035402,0.124626376,0.15723102
0.10909602,0.11080664,0.11784253,0.12786227,0.11682244,0.13499323
0.10948013,0.1095761,0.114264205,0.109274276,0.10864834,0.13278246
0.11043761,0.110285714,0.10809028,0.120820194,0.11121051,0.1156648
0.111358315,0.10994974,0.11268571,0.112000786,0.10710652,0.12534037
0.08278852,0.09567285,0.10457621,0.11366866,0.10255708,0.09963985
0.12271908,0.12259949,0.13082455,0.13158645,0.12823637,0.15056886
0.10958354,0.107732184,0.11361012,0.11642404,0.10560536,0.1149486
0.10018078,0.10484681,0.10625552,0.122348994,0.10548919,0.11666077
0.13137077,0.13117632,0.1356089,0.14936437,0.12198563,0.16089776
0.11445069,0.11438233,0.11662617,0.12034335,0.10981266,0.13093756
0.11324424,0.115026735,0.120850034,0.11999375,0.132227,0.12893747
0.10935146,0.10947438,0.096309096,0.10700165,0.14232033,0.11173603
0.12011261,0.11788977,0.10837994,0.12881124,0.13731262,0.105575554
0.10507594,0.10274385,0.100805305,0.105264835,0.10771541,0.116206214
