assertives,bias,positive,negative,pos_effect,neg_effect,factive_verbs,hedges,implicative_verbs,report_verbs
0.095948495,0.09209531,0.077263154,0.08875869,0.075784944,0.086480565,0.08677879,0.10431087,0.0794493,0.08930356
0.14456436,0.11985855,0.09955075,0.109933905,0.10015408,0.10318207,0.13192847,0.14535564,0.12189018,0.12811549
0.09575428,0.10106348,0.0779888,0.07706218,0.08161151,0.0786846,0.082854345,0.10073659,0.09087577,0.08907789
0.096979246,0.10101708,0.08134036,0.08591443,0.08625664,0.089532994,0.09823196,0.099928,0.107974656,0.09427484
0.11224806,0.107446976,0.0860786,0.088038675,0.09146637,0.08841024,0.10886899,0.11559597,0.1121729,0.10791009
0.08795406,0.10273943,0.07580385,0.08284452,0.08099768,0.08389645,0.08786957,0.09805787,0.09102949,0.08090947
0.115272574,0.115127124,0.09614598,0.09833884,0.10485296,0.10153565,0.12641235,0.106429465,0.12246814,0.11539752
0.115187444,0.10453536,0.07678444,0.08398409,0.094125345,0.09041094,0.112503335,0.097330846,0.105354436,0.1163518
0.10434912,0.106345385,0.08269877,0.08506789,0.08234187,0.080950156,0.097848795,0.119614415,0.09370608,0.094542526
0.08648162,0.095496334,0.08953414,0.10259088,0.086716,0.102835044,0.09891999,0.09211466,0.0963864,0.08599665
0.10826546,0.10109678,0.0822401,0.08725655,0.08607447,0.09179798,0.11155219,0.108592086,0.09443987,0.09632638
0.11990993,0.11442026,0.0880664,0.09628177,0.08731982,0.091626815,0.10571874,0.1181509,0.096473366,0.10905816
0.09698629,0.116725154,0.07852715,0.08780773,0.0809011,0.08858701,0.09443051,0.10757174,0.089328945,0.08899959
0.1076815,0.1070194,0.090705425,0.10208664,0.0982226,0.10621606,0.113850735,0.11236637,0.12755741,0.103531376
0.10897001,0.11621612,0.0960891,0.08895099,0.103945896,0.08947896,0.10497118,0.110330015,0.11353308,0.11188825
0.09726882,0.09388831,0.079434276,0.08485208,0.07916188,0.08726443,0.09129649,0.10586392,0.08486797,0.086976275
0.111533076,0.10942308,0.08099065,0.0845693,0.09692773,0.088423915,0.09906858,0.09989714,0.10050775,0.11591942
0.11073306,0.109405234,0.076833926,0.08256189,0.08348759,0.081547156,0.092528746,0.12126968,0.09477083,0.10009334
0.13596644,0.111920044,0.10478638,0.112312704,0.11228627,0.11679777,0.15439263,0.1369577,0.13882396,0.12172092
0.1265351,0.10802182,0.08676601,0.08499778,0.10604251,0.09550224,0.1376119,0.11571756,0.12044665,0.1186114
0.10627015,0.1078506,0.083071694,0.084561154,0.0961961,0.09008574,0.106297925,0.09748845,0.10418342,0.10507172
0.09885317,0.1071057,0.08769296,0.096339226,0.08971933,0.09162729,0.1010158,0.10823509,0.10409549,0.095406346
0.10977543,0.113372415,0.08016006,0.08741481,0.09623148,0.10116255,0.10938146,0.115923,0.113652796,0.10953086
0.080102146,0.104692906,0.098958924,0.082243115,0.0928582,0.08392298,0.09578549,0.08984662,0.09088193,0.08517956
0.11609453,0.09711248,0.093776576,0.09469498,0.0865655,0.08621161,0.11923189,0.12159388,0.10625931,0.099412486
0.10563608,0.10788789,0.087585516,0.08119087,0.101838656,0.08824888,0.10057697,0.09892652,0.10367907,0.10754819
0.09680524,0.09499274,0.07572419,0.089308515,0.08511265,0.088934325,0.0927499,0.10992868,0.1040664,0.08961668
0.1028247,0.10216963,0.09012575,0.0828301,0.10012399,0.09039555,0.11108455,0.09471582,0.10403503,0.09542385
0.12317228,0.12151372,0.0932449,0.10363016,0.10349358,0.10229355,0.11932064,0.12113587,0.12146076,0.118138455
