roc_top_bs,roc_entire_bs,roc_top_covid,roc_entire_covid,roc_top_celeb,roc_entire_celeb
0.18181818181818182,0.2631578947368421,0.5301837270341206,0.5671641791044776,0.4842105263157895,0.5825242718446603
0.10810810810810813,0.40816326530612246,0.5248618784530387,0.5041551246537397,0.5,0.5098039215686274
0.07142857142857144,0.46511627906976744,0.5543478260869565,0.47619047619047616,0.4516129032258064,0.5333333333333333
0.1111111111111111,0.43636363636363634,0.5643835616438356,0.5420054200542006,0.46938775510204084,0.6037735849056604
0.11764705882352941,0.5531914893617021,0.5230769230769231,0.5615763546798029,0.48979591836734687,0.543859649122807
0.0,0.2727272727272727,0.5169712793733683,0.4917127071823204,0.5849056603773586,0.607843137254902
0.14814814814814817,0.4,0.4584527220630372,0.5714285714285714,0.5794392523364487,0.5684210526315789
0.20689655172413793,0.3684210526315789,0.4486486486486487,0.5492227979274612,0.5686274509803921,0.5825242718446602
0.07142857142857142,0.5283018867924528,0.5,0.48329048843187655,0.46938775510204084,0.5454545454545455
0.09756097560975609,0.3137254901960784,0.5561497326203207,0.5831202046035805,0.5765765765765766,0.6415094339622642
0.15789473684210525,0.42857142857142855,0.5305039787798409,0.5549738219895287,0.5869565217391304,0.5436893203883495
0.2777777777777778,0.43478260869565216,0.4899135446685879,0.4853801169590643,0.5471698113207546,0.5869565217391305
0.1142857142857143,0.4081632653061224,0.5052083333333334,0.554016620498615,0.5,0.5555555555555556
0.14285714285714285,0.4390243902439025,0.5053191489361702,0.5157894736842105,0.47826086956521735,0.5631067961165048
0.22727272727272727,0.1395348837209302,0.5406824146981627,0.5839416058394161,0.5217391304347825,0.5918367346938775
0.31578947368421056,0.4680851063829788,0.48648648648648646,0.4712041884816754,0.5490196078431373,0.5510204081632654
0.1142857142857143,0.48780487804878053,0.5478723404255319,0.5578947368421053,0.5849056603773585,0.5858585858585857
0.12903225806451615,0.28571428571428564,0.5384615384615385,0.5257452574525745,0.5849056603773585,0.5686274509803921
0.05714285714285715,0.4090909090909091,0.4860335195530726,0.5626598465473145,0.5094339622641509,0.5740740740740741
0.21621621621621623,0.36734693877551017,0.4735376044568246,0.5522788203753352,0.5405405405405405,0.6140350877192982
0.2702702702702703,0.43902439024390244,0.4973544973544973,0.5282051282051281,0.5199999999999999,0.5555555555555555
0.23529411764705882,0.5,0.5459317585301837,0.5692695214105793,0.48598130841121495,0.5252525252525252
0.14285714285714285,0.36000000000000004,0.4786324786324786,0.5000000000000001,0.5098039215686274,0.5000000000000001
0.2352941176470588,0.40816326530612246,0.5081967213114754,0.518716577540107,0.5050505050505051,0.5
0.16216216216216214,0.18867924528301885,0.5085714285714286,0.5875706214689266,0.5321100917431193,0.5825242718446602
0.1142857142857143,0.29166666666666663,0.4444444444444445,0.5289256198347108,0.5306122448979592,0.5263157894736842
0.16216216216216214,0.35555555555555557,0.5171503957783641,0.5508684863523574,0.5208333333333334,0.6470588235294118
0.12903225806451613,0.2727272727272727,0.5212765957446809,0.5434782608695653,0.5393258426966293,0.5652173913043478
0.12121212121212122,0.3255813953488372,0.4692737430167598,0.5473684210526316,0.5825242718446602,0.5945945945945946
0.1875,0.43999999999999995,0.5251396648044693,0.5621890547263682,0.6019417475728156,0.5660377358490566
0.07692307692307691,0.5581395348837209,0.5,0.5974025974025975,0.5849056603773586,0.5252525252525252
0.17142857142857143,0.46808510638297873,0.47126436781609193,0.518716577540107,0.5148514851485149,0.49504950495049505
0.13636363636363638,0.4262295081967213,0.4873949579831933,0.5372340425531914,0.4509803921568628,0.5161290322580646
0.06666666666666667,0.4186046511627907,0.4573002754820937,0.5365853658536586,0.39999999999999997,0.5833333333333334
0.06451612903225805,0.4680851063829787,0.5056818181818181,0.5170454545454545,0.5376344086021505,0.5961538461538463
0.10810810810810811,0.45833333333333326,0.5382585751978892,0.5145888594164455,0.46938775510204084,0.5154639175257731
0.0975609756097561,0.3404255319148936,0.4986449864498645,0.5318559556786704,0.6407766990291262,0.6153846153846154
0.2631578947368421,0.4782608695652174,0.5430107526881721,0.5104166666666666,0.5961538461538461,0.5849056603773585
0.0,0.3111111111111111,0.47191011235955055,0.5265822784810127,0.5434782608695652,0.48936170212765956
0.18181818181818182,0.509090909090909,0.5132275132275133,0.5544554455445545,0.5818181818181819,0.6153846153846154
0.1290322580645161,0.32558139534883723,0.4958217270194986,0.5655526992287918,0.5242718446601942,0.5436893203883495
0.0,0.43243243243243246,0.5308310991957105,0.4787234042553192,0.5154639175257731,0.5333333333333332
0.058823529411764705,0.32653061224489793,0.5136612021857924,0.5284974093264249,0.5242718446601942,0.425531914893617
0.2222222222222222,0.33333333333333337,0.508670520231214,0.4662921348314607,0.4444444444444445,0.574468085106383
0.1142857142857143,0.44,0.5488126649076517,0.5133689839572192,0.5294117647058824,0.6324786324786326
0.06451612903225805,0.41666666666666663,0.5301837270341208,0.5593667546174143,0.52,0.6168224299065421
0.0625,0.37499999999999994,0.5067385444743935,0.5173333333333333,0.5454545454545454,0.5794392523364487
0.18749999999999997,0.3157894736842105,0.5136612021857924,0.5025641025641027,0.6346153846153846,0.54
0.15384615384615388,0.36000000000000004,0.5630026809651474,0.5621890547263682,0.46,0.6336633663366337
0.2222222222222222,0.36363636363636365,0.5014409221902019,0.5272206303724929,0.5148514851485149,0.56
0.12121212121212122,0.3,0.45604395604395603,0.514745308310992,0.5471698113207548,0.5825242718446602
0.15384615384615383,0.35000000000000003,0.5138121546961327,0.5198019801980198,0.5050505050505051,0.4946236559139785
0.060606060606060615,0.4166666666666667,0.5348189415041783,0.5067385444743935,0.5098039215686275,0.5833333333333334
0.13333333333333333,0.5217391304347826,0.4671916010498688,0.515235457063712,0.5981308411214954,0.5306122448979592
0.0,0.4,0.5012919896640826,0.5062656641604011,0.5217391304347826,0.4742268041237114
0.1111111111111111,0.40816326530612246,0.5647668393782384,0.5355191256830601,0.6666666666666666,0.5116279069767442
0.28571428571428575,0.39999999999999997,0.5000000000000001,0.523076923076923,0.49462365591397855,0.5052631578947369
0.35294117647058826,0.34615384615384615,0.5106382978723404,0.5292479108635098,0.4044943820224719,0.5319148936170213
0.24242424242424246,0.43478260869565216,0.5175879396984925,0.4894736842105263,0.4646464646464647,0.5631067961165048
0.17647058823529413,0.22222222222222224,0.5037783375314862,0.5217391304347826,0.5471698113207547,0.5825242718446602
0.28571428571428575,0.5957446808510639,0.49740932642487046,0.5308310991957105,0.46938775510204084,0.6185567010309279
0.046511627906976744,0.5,0.5423728813559322,0.5401069518716577,0.4814814814814815,0.4948453608247423
0.18749999999999997,0.5116279069767442,0.5118733509234829,0.5439999999999999,0.5918367346938777,0.5106382978723404
0.0975609756097561,0.3666666666666667,0.5326633165829145,0.5578947368421053,0.5544554455445545,0.6491228070175439
0.13793103448275862,0.3636363636363637,0.47643979057591623,0.5409429280397022,0.4742268041237114,0.5436893203883495
0.17777777777777776,0.3829787234042553,0.47645429362880887,0.5108695652173914,0.5490196078431373,0.4842105263157895
0.058823529411764705,0.3,0.5177111716621253,0.5244215938303343,0.4854368932038835,0.5714285714285714
0.2285714285714286,0.45454545454545453,0.43148688046647227,0.5081967213114754,0.5154639175257731,0.5106382978723404
0.18749999999999997,0.4489795918367347,0.49076517150395776,0.5251989389920425,0.4666666666666666,0.5052631578947369
0.058823529411764705,0.48148148148148145,0.5315068493150684,0.5319148936170213,0.5913043478260869,0.6440677966101694
0.0,0.3636363636363636,0.49864498644986444,0.554089709762533,0.5098039215686274,0.6086956521739131
0.0,0.4888888888888889,0.5013774104683196,0.5212765957446809,0.5882352941176471,0.5794392523364486
0.11764705882352941,0.3636363636363636,0.4854881266490765,0.5294117647058824,0.5,0.5473684210526317
0.18181818181818182,0.5769230769230769,0.5136612021857924,0.5230769230769231,0.5663716814159292,0.594059405940594
0.125,0.3043478260869565,0.4463768115942029,0.5403899721448469,0.43564356435643564,0.6599999999999999
0.10256410256410256,0.4313725490196078,0.5028571428571429,0.5414364640883977,0.5,0.5744680851063829
0.07142857142857142,0.36842105263157887,0.4797687861271676,0.4915254237288135,0.5714285714285714,0.6379310344827587
0.2702702702702703,0.576271186440678,0.5496183206106869,0.5736434108527132,0.48484848484848486,0.5904761904761905
0.2631578947368421,0.4727272727272727,0.5188916876574307,0.5326633165829145,0.4742268041237114,0.6728971962616823
0.06250000000000001,0.4313725490196078,0.5154639175257731,0.5295629820051414,0.5161290322580645,0.5346534653465346
