roc_top_bs,roc_entire_bs,roc_top_covid,roc_entire_covid,roc_top_celeb,roc_entire_celeb
0.6725694444444444,0.7551594746716698,0.7254435030893092,0.7464267468922063,0.5730292116846739,0.6526610644257703
0.6025116025116025,0.810897435897436,0.744108627951652,0.7408158286086066,0.5797979797979799,0.5972906403940886
0.5719076005961252,0.745483870967742,0.701237330203328,0.7582177033492823,0.5742694805194805,0.562099358974359
0.5123859191655802,0.8025062656641604,0.7512802734493791,0.7245156607006855,0.6376811594202898,0.681964573268921
0.5314285714285714,0.7485928705440901,0.7596533389059162,0.7653757251631618,0.6409628722970216,0.6177070583435333
0.5246527777777779,0.7408045977011495,0.6975910870219814,0.750931509103518,0.548,0.6120000000000001
0.6733740567732662,0.8286429018136335,0.7130226604721721,0.7804736186123805,0.5948,0.6502403846153846
0.5377489578508569,0.7739820565907523,0.722511241867585,0.736917929175574,0.6185858585858586,0.6806891025641025
0.6260416666666666,0.8206451612903225,0.7166971225018506,0.7203973238200531,0.5348,0.6
0.5246913580246912,0.7608161258603736,0.7379705129420688,0.7673649521990754,0.6691999999999999,0.7026810724289716
0.5508064516129032,0.7612903225806451,0.7217398584003061,0.7599007883368072,0.641025641025641,0.6627860297069451
0.6080645161290322,0.8344537815126051,0.7471870476468514,0.7657296650717703,0.5066238458450423,0.6362906463267765
0.5215123859191656,0.8053221288515406,0.7091705494078819,0.7429757686388204,0.6267052501033484,0.8011769651113914
0.5649443334284898,0.8086206896551723,0.7185546522131888,0.7338653952459921,0.5062024809923968,0.6866746698679471
0.5352941176470588,0.7423558897243108,0.7347064410595561,0.7705753361417277,0.6246487354476115,0.6126450580232092
0.5679442508710801,0.8436522826766729,0.6828502501153013,0.7221976949530625,0.5824,0.65114411882778
0.5100694444444445,0.7893548387096775,0.708025318525266,0.769687442417542,0.6318527410964386,0.6935876623376623
0.535157894736842,0.7148387096774195,0.7221472101594715,0.7580130991711587,0.6767676767676767,0.6848484848484848
0.6323838080959521,0.8444505194095134,0.7392458906084785,0.7401031894934333,0.5866993064055488,0.6274747474747475
0.5416666666666666,0.7386156648451729,0.7063868810011867,0.775666211644608,0.5454166666666667,0.6427070197562
0.6607638888888888,0.7252100840336135,0.7106293285155074,0.7319840697634498,0.49899959983993597,0.6466346153846154
0.6024305555555556,0.7541935483870967,0.7336589379033847,0.7465322867945344,0.5760738659173024,0.5768921095008052
0.6875725900116144,0.7789915966386555,0.7074398600019719,0.7258608076180424,0.5064935064935064,0.6211001642036124
0.5627021200143729,0.7623563218390805,0.7390656541382293,0.755431031457283,0.5981570512820513,0.633415435139573
0.6092980295566502,0.6890363815142576,0.713775029738303,0.7962375260058535,0.5442424242424243,0.6830732292917168
0.6254385964912281,0.7282668124658283,0.6997669757558196,0.7502567693744164,0.577724358974359,0.5713141025641025
0.6693349753694581,0.7711004273504273,0.6886145165784342,0.7457798707798707,0.6590177133655394,0.6998799519807923
0.6458333333333334,0.6942148760330578,0.722391438323694,0.7749979622017537,0.6642424242424243,0.5785024154589372
0.5842615882141574,0.7219551282051282,0.7053214285714285,0.7442521829688377,0.6148510811913505,0.6592775041050902
0.48067226890756304,0.761344537815126,0.6947083348616562,0.7369456115779645,0.5696457326892108,0.6300322061191627
0.5828924162257496,0.842,0.7224880980644516,0.7826380807973954,0.6405548755609956,0.664626682986536
0.6233918128654969,0.8069053708439897,0.7323478707405641,0.7635146991729156,0.6029706945002007,0.6258530710558008
