assertives,bias,positive,negative,pos_effect,neg_effect,factive_verbs,hedges,implicative_verbs,report_verbs
0.11063006,0.11627732,0.086177595,0.09410078,0.1077716,0.104802474,0.10537088,0.103443414,0.11506932,0.10916077
0.10121414,0.1009399,0.08300374,0.08513803,0.08442815,0.08967305,0.1020022,0.10992934,0.104482345,0.091113195
0.108130716,0.10927951,0.086834826,0.092985965,0.09745533,0.09089321,0.09854152,0.11918823,0.107254036,0.10378158
0.096328735,0.10188386,0.07459322,0.08299647,0.08870491,0.09463611,0.09236811,0.093862265,0.09188471,0.09270153
0.10034245,0.12153103,0.09152636,0.11138653,0.09278025,0.10119935,0.10148897,0.098100714,0.09385904,0.09901708
0.12367195,0.11706853,0.08833225,0.09157322,0.103259586,0.09640766,0.115749985,0.12619986,0.114501014,0.12074351
0.11051845,0.110500306,0.0961778,0.09544454,0.094682224,0.09024497,0.112210475,0.10993134,0.097255774,0.10426416
0.1598962,0.13069576,0.10864216,0.13526984,0.11842068,0.12964861,0.16984607,0.14861377,0.15395631,0.14861654
0.113578916,0.10870335,0.097109504,0.10679168,0.09761589,0.098249875,0.11470726,0.11799145,0.11214584,0.10661008
0.1203212,0.1116188,0.08831347,0.102156304,0.10039982,0.0997408,0.122369,0.11255908,0.11022421,0.11840042
0.12902156,0.109727584,0.0953822,0.10140001,0.10868658,0.10251195,0.12522565,0.1292163,0.12058236,0.12639175
0.1015432,0.101934254,0.070568524,0.08671945,0.07744206,0.08644981,0.09002419,0.100136705,0.09053437,0.08959207
0.108295724,0.10610913,0.07721354,0.07437127,0.08059027,0.07291595,0.09563644,0.13452236,0.08613257,0.097404994
0.08885575,0.10186743,0.089655444,0.098108076,0.08356025,0.09319189,0.09651329,0.093692474,0.0940682,0.08766174
0.10425349,0.105870776,0.08371286,0.1018529,0.09816217,0.100556664,0.11410324,0.109985255,0.11078944,0.10238139
0.121172056,0.118018016,0.09248907,0.095410675,0.10262591,0.1001249,0.1100211,0.12903589,0.11858358,0.115010105
0.122124985,0.10976539,0.108181275,0.111152425,0.10606248,0.10403762,0.12675126,0.13395903,0.11929469,0.1097274
0.09725625,0.102679186,0.07606186,0.07851303,0.0819254,0.07952342,0.09090418,0.10983316,0.0871904,0.09011113
0.10515673,0.100355454,0.07892946,0.079774454,0.09016254,0.08495676,0.09861816,0.10773457,0.09617134,0.09446054
0.10605215,0.103779584,0.08804894,0.093082644,0.098552786,0.100122906,0.102465704,0.11009992,0.105469055,0.09559025
0.1286176,0.12435898,0.09604462,0.102803335,0.1112314,0.106070474,0.1160839,0.12665267,0.121436566,0.13344435
0.1206836,0.116052516,0.08301564,0.098691896,0.08830953,0.09736752,0.09595201,0.11624268,0.10705548,0.10874681
0.10525062,0.11148204,0.090648584,0.09526321,0.10805657,0.099493444,0.10800923,0.10967955,0.117508195,0.105353914
0.11628767,0.10802549,0.08611679,0.098483,0.097715646,0.106352724,0.11077562,0.11277416,0.11631713,0.115545034
