assertives,bias,positive,negative,pos_effect,neg_effect,factive_verbs,hedges,implicative_verbs,report_verbs
0.137606,0.13629715,0.1119299,0.11116005,0.11442039,0.11120011,0.13948919,0.1210481,0.12242538,0.13171887
0.14293514,0.1407228,0.10137018,0.11393723,0.13104129,0.12317294,0.13393775,0.129969,0.14639738,0.13989066
0.1359417,0.14993055,0.104820736,0.12922643,0.11703285,0.12795517,0.117160074,0.12630041,0.13218266,0.13702086
0.19864863,0.1693005,0.18578383,0.19510314,0.15764055,0.16438963,0.2177505,0.19798231,0.18821181,0.17647672
0.19492663,0.15578607,0.14771843,0.14032523,0.16423304,0.14708903,0.21751316,0.18577267,0.19488552,0.18519424
0.17778642,0.16925615,0.13603902,0.16005456,0.14164653,0.14782514,0.18197313,0.16069786,0.17397088,0.16858368
0.13311565,0.14307535,0.11245026,0.11875752,0.11725855,0.113405734,0.12792785,0.13260768,0.13206507,0.12854214
0.13676587,0.12438618,0.09883798,0.10083488,0.11579379,0.103809796,0.15278463,0.12595484,0.12714256,0.13660328
0.14067243,0.1361645,0.12917931,0.12527214,0.12741695,0.13183942,0.15263262,0.13131693,0.14218578,0.13419224
0.13463588,0.14043143,0.09534721,0.1085042,0.11201848,0.113960564,0.12457722,0.12717597,0.12924437,0.13184771
0.17243522,0.1487341,0.11607442,0.12737887,0.1435199,0.13556065,0.17017068,0.15420689,0.16815293,0.16810031
0.14381641,0.12712032,0.13199995,0.1261795,0.12411623,0.119062975,0.16215685,0.14210941,0.14093041,0.13321853
0.16971676,0.14213872,0.12946472,0.124738045,0.12849307,0.120062016,0.16124126,0.16194786,0.13922316,0.15390536
0.14706978,0.14344852,0.13550656,0.12226546,0.12911579,0.12189067,0.16767001,0.14382702,0.15313575,0.13654944
0.14590168,0.14018728,0.13080937,0.14025407,0.13150825,0.13215826,0.15428533,0.14904265,0.15399136,0.14087501
0.12366554,0.12381944,0.096518144,0.10606891,0.10154233,0.10791224,0.11951797,0.12113464,0.1144772,0.116691574
0.08799768,0.10178022,0.07525868,0.0802924,0.082383774,0.09219547,0.09119713,0.09530562,0.08787752,0.087522306
0.17985824,0.1487323,0.16625986,0.17183506,0.14490522,0.15384875,0.2106378,0.16889375,0.17812459,0.16511422
0.17509118,0.15699805,0.12935454,0.14501072,0.14008126,0.14367075,0.16751593,0.15951714,0.15867543,0.16989876
0.14246751,0.14045724,0.11602959,0.13028318,0.11565887,0.12864895,0.14497556,0.14184356,0.13550004,0.13344395
0.15822956,0.1519216,0.12961067,0.14305821,0.13086477,0.1383988,0.15555497,0.14952408,0.15011312,0.14799912
0.15660377,0.1398305,0.14537637,0.15421279,0.13335443,0.14743035,0.17457628,0.14457808,0.14831634,0.15076746
0.14061327,0.13217603,0.10104538,0.10652223,0.12778956,0.12073278,0.14217746,0.13423021,0.14643762,0.1412739
0.17966115,0.16623859,0.14034526,0.16252312,0.14613818,0.15404658,0.18350405,0.16945794,0.16932549,0.17469361
0.16276914,0.14758198,0.12923463,0.15783675,0.13219458,0.14648034,0.16371512,0.14392501,0.15420009,0.16224483
0.17179751,0.15763262,0.12461538,0.12741394,0.1445297,0.12648384,0.1695384,0.16322449,0.17159963,0.16710731
0.15847285,0.1446383,0.12389386,0.14734626,0.1283731,0.14399324,0.15437555,0.14286965,0.14838995,0.15588811
0.16999204,0.16011377,0.12935637,0.14419036,0.1413017,0.14706226,0.17580895,0.156728,0.16958804,0.16270252
0.13109998,0.1387193,0.10622117,0.116248846,0.1107966,0.11321562,0.12541483,0.12940484,0.12267173,0.12910636
0.1406031,0.14415652,0.1099314,0.12863684,0.11899011,0.12158921,0.12713581,0.12833548,0.1324944,0.13773878
0.17056856,0.15906715,0.1261859,0.14125715,0.1393318,0.1422486,0.15588194,0.15219241,0.15844534,0.1670081
0.19736782,0.15723181,0.16324887,0.18318874,0.16032146,0.15994091,0.2193813,0.17562339,0.18994564,0.19333187
0.1351435,0.15658814,0.11069408,0.13229029,0.11346058,0.12760219,0.12805691,0.13624133,0.13084693,0.13067882
0.15523498,0.1461309,0.1586088,0.15062253,0.14408746,0.14307497,0.17333868,0.15705985,0.15875578,0.14745186
0.15968862,0.14253308,0.15020654,0.14821637,0.13395019,0.13401884,0.17726444,0.14530316,0.1565673,0.1535861
0.15126301,0.15611073,0.113629036,0.13373035,0.12071637,0.13116972,0.14558053,0.14520296,0.13794285,0.14298797
0.15736994,0.16656068,0.12350821,0.14795083,0.13905714,0.14096878,0.13658732,0.14647727,0.15093796,0.15647615
0.17538619,0.1488189,0.13870995,0.15521702,0.1381632,0.14273705,0.18234935,0.15872033,0.16426583,0.17041962
0.1570984,0.13727783,0.1517775,0.1510299,0.12975912,0.13731588,0.17550261,0.15625773,0.1421163,0.14311776
0.16576637,0.15299852,0.12445069,0.13073899,0.14160009,0.1331442,0.16352944,0.15371367,0.15351486,0.16295366
0.14443196,0.14690389,0.11230743,0.13390191,0.12574033,0.13248946,0.14842966,0.14597735,0.14871849,0.1374011
0.15018457,0.1423655,0.1328304,0.12778497,0.13943312,0.13848521,0.17295772,0.14691037,0.15785122,0.14447507
0.1664328,0.14974242,0.14694454,0.15608896,0.14155507,0.14890637,0.1756359,0.15709533,0.16864124,0.1557149
0.15902999,0.15161997,0.1207826,0.12928712,0.13927591,0.13275838,0.14631,0.14863905,0.1532954,0.15763278
0.15831842,0.15063716,0.13052776,0.13828993,0.13453357,0.13584882,0.15793163,0.14867108,0.15461889,0.15369947
0.16491193,0.15832931,0.12753412,0.14550716,0.13884607,0.14232641,0.15658909,0.15120327,0.15785499,0.15888476
0.154277,0.1371625,0.13780639,0.120834224,0.1310655,0.12013874,0.16973269,0.14393272,0.1528232,0.14294936
0.15445833,0.13855223,0.11130254,0.1194875,0.12817964,0.13239075,0.15110537,0.13715814,0.1443209,0.15119223
0.11400862,0.12654053,0.11793738,0.11409957,0.110275775,0.116785824,0.12328695,0.113957174,0.11492145,0.1077395
0.14832689,0.1481572,0.119903535,0.12945612,0.1317968,0.13143094,0.15247704,0.14041427,0.1558956,0.1421077
0.13533506,0.13665697,0.09263508,0.10002833,0.121151865,0.1104784,0.1238406,0.13345559,0.13523836,0.13332845
0.13918354,0.13287923,0.10136375,0.11821173,0.10797577,0.11752922,0.12831786,0.1251156,0.12374168,0.13441664
0.1478903,0.13111717,0.10671337,0.112895556,0.12408973,0.12094715,0.15097259,0.14297363,0.14686406,0.13948096
0.12026712,0.12076172,0.0874442,0.09972514,0.09749177,0.11212042,0.11652439,0.12607634,0.113522716,0.11153481
0.14765212,0.15047051,0.1254184,0.12807104,0.12610975,0.12574871,0.15460342,0.15370494,0.14427853,0.13556501
0.14501981,0.13181834,0.12478279,0.11214955,0.13397036,0.12294473,0.15638667,0.14357264,0.14789023,0.13739964
0.16358848,0.141072,0.13130705,0.13816029,0.13708876,0.14371037,0.16214433,0.14947076,0.15317793,0.16151562
0.15411916,0.1553509,0.12193232,0.14368327,0.12342411,0.1349165,0.14347596,0.14763734,0.14403993,0.14690602
0.1028325,0.105915956,0.08453102,0.08526561,0.09783093,0.091181174,0.09084184,0.12252242,0.10588339,0.099641226
0.1489329,0.15892938,0.11543567,0.13955215,0.12691571,0.1352651,0.12885566,0.14172216,0.14096637,0.14731008
0.15931888,0.13900493,0.13729224,0.13726442,0.14712164,0.14938067,0.16999355,0.15317395,0.16695154,0.15207736
0.11922501,0.12332535,0.10031993,0.10734823,0.095889084,0.10548921,0.12039627,0.11358726,0.11576836,0.11021132
0.15280004,0.14429866,0.114300795,0.119153626,0.13332877,0.12703884,0.14784314,0.14375992,0.14864765,0.14906806
0.16378129,0.1513701,0.1112881,0.12802128,0.12751904,0.13391247,0.15484545,0.1494289,0.14805059,0.15431562
0.14257057,0.13752384,0.11510258,0.13562097,0.10770204,0.122208975,0.13283533,0.13796024,0.1315338,0.12794532
0.14376745,0.14242433,0.11219631,0.12783901,0.12881978,0.13499373,0.13897905,0.12660508,0.14136788,0.1469998
0.15834598,0.13984856,0.13226736,0.13687739,0.13689305,0.13180357,0.17313723,0.15584849,0.1559624,0.15106156
0.13007405,0.12600495,0.11404786,0.1078873,0.1099387,0.110019825,0.14176926,0.12543696,0.12759693,0.120611176
0.14047493,0.13274626,0.12239086,0.1099043,0.13379937,0.119654186,0.1566376,0.13898285,0.14747243,0.13679545
0.13236439,0.12669644,0.10466062,0.104973644,0.10546805,0.10580021,0.13869731,0.12999555,0.120121166,0.12580703
0.17143267,0.15550408,0.12821737,0.14797513,0.14157905,0.14866044,0.15946029,0.15367618,0.15823886,0.16803741
0.1416578,0.14355288,0.112844266,0.12746768,0.11329234,0.1238674,0.12683241,0.13587274,0.12619601,0.13108325
0.16879782,0.16245067,0.14125605,0.14970163,0.13724278,0.13757086,0.17589964,0.16071175,0.16210167,0.16149127
0.16023329,0.1456281,0.12024976,0.13388075,0.12065221,0.12688102,0.15336946,0.1494024,0.14416261,0.15177025
0.14484634,0.15192153,0.114208214,0.13356517,0.13088237,0.13687547,0.1419053,0.1458945,0.1537864,0.13944834
0.15002842,0.13071392,0.13273165,0.13351628,0.11511491,0.11898704,0.16647291,0.13881533,0.13369252,0.14392313
0.1515504,0.13899267,0.13001561,0.12906474,0.13389242,0.14000386,0.16051237,0.1376671,0.15147646,0.14847222
0.14760587,0.1390364,0.13700107,0.1356426,0.13159108,0.13011731,0.16016829,0.14266361,0.14464483,0.13877925
0.12400217,0.12218847,0.11125188,0.11012431,0.11616072,0.12156138,0.13781083,0.12569839,0.13236,0.11375466
0.14300968,0.14099789,0.12290055,0.12964639,0.11858422,0.12185861,0.14817476,0.13583368,0.12902048,0.13290353
0.17412995,0.15969694,0.13898164,0.14942838,0.14474677,0.1497899,0.17872651,0.16128123,0.17012125,0.16582048
0.1408529,0.14597337,0.111896314,0.12678792,0.12566343,0.12625353,0.13227832,0.13175103,0.14160767,0.14134985
0.14254522,0.14331041,0.11902049,0.118461445,0.11571126,0.119228795,0.15225032,0.14035255,0.13847008,0.1324394
0.139298,0.13544227,0.14625964,0.13697267,0.12004441,0.123819776,0.15896852,0.1294909,0.13658382,0.13515781
0.10480089,0.10889917,0.10716362,0.09145527,0.10435536,0.0847804,0.107376434,0.10485866,0.093106195,0.102620944
0.15890935,0.15230101,0.13202965,0.14005032,0.1353344,0.13721119,0.15028827,0.14855812,0.15061009,0.15681253
0.17604494,0.1571974,0.16483939,0.18227103,0.1476421,0.15415932,0.1973563,0.16776276,0.1801555,0.16440476
0.12788603,0.13603526,0.13558182,0.13508622,0.11928839,0.12105239,0.14014833,0.13029623,0.12646233,0.119900994
0.1648419,0.15560772,0.12518513,0.15206468,0.14124545,0.15037946,0.15393022,0.1511145,0.16049431,0.1634779
0.17180946,0.14969322,0.11965828,0.13301766,0.14130062,0.14212558,0.1683828,0.1623398,0.16282533,0.16501087
0.111209616,0.12696691,0.09275909,0.11234916,0.10367484,0.11321148,0.10821399,0.111470215,0.11194672,0.108731754
0.1170578,0.124475434,0.1039214,0.098184176,0.11396248,0.101644434,0.107630484,0.12007671,0.11951653,0.11444518
0.11575416,0.126635,0.11363921,0.10741182,0.11236486,0.10767087,0.12647632,0.121329725,0.12179559,0.10872707
0.13831584,0.14993557,0.1335618,0.14177072,0.12412014,0.13267544,0.14249593,0.12935,0.13743089,0.13956407
0.15347974,0.14198847,0.11120455,0.11893261,0.13480322,0.12631954,0.16277115,0.14817621,0.16719277,0.14715005
0.18038733,0.1455636,0.14333601,0.13759355,0.14697018,0.14454287,0.19831221,0.16279055,0.17561191,0.16519491
0.14670275,0.12973155,0.10885059,0.11139748,0.12520707,0.11509989,0.15133113,0.14582652,0.14271408,0.14280187
0.16219838,0.14738268,0.113981575,0.12814283,0.1271475,0.12802354,0.14789519,0.15076332,0.14742659,0.15326856
0.15599161,0.13985085,0.1140191,0.12845396,0.12855831,0.13353921,0.14536256,0.1404986,0.145283,0.15137845
0.14128727,0.13119169,0.095562436,0.10808387,0.11529468,0.11638737,0.121052355,0.13172995,0.12932378,0.13443737
0.14113557,0.12106681,0.11064957,0.108362496,0.11832852,0.11838718,0.14968194,0.1405445,0.13679364,0.12954286
0.1565668,0.15805003,0.11677295,0.13411097,0.13611765,0.14049646,0.14630975,0.14220369,0.15624735,0.15390332
0.14142777,0.1629051,0.1415097,0.15213819,0.13267742,0.1353723,0.13933614,0.15101837,0.1481296,0.13881345
0.12706232,0.12155581,0.114744164,0.118503824,0.10131685,0.11044087,0.13034332,0.121058874,0.11405029,0.11656099
0.16298185,0.15645914,0.13381971,0.14590581,0.13712996,0.14278558,0.16044725,0.152374,0.1581034,0.15508862
0.16545886,0.14811368,0.11457297,0.13229957,0.12616402,0.1282809,0.1542152,0.15059122,0.13773003,0.16025002
0.124972,0.12112121,0.117024995,0.116238035,0.118958354,0.12583598,0.1406463,0.12529339,0.13319997,0.11852341
0.13379297,0.13451506,0.097152926,0.113558434,0.105125144,0.12147918,0.11955925,0.1340688,0.12383785,0.12065261
0.17441592,0.14660622,0.11873715,0.1390709,0.14108138,0.15139,0.16950043,0.14804131,0.16715544,0.17258449
0.16436163,0.15539843,0.12905166,0.1386217,0.13630077,0.13840914,0.16935727,0.15931614,0.16630071,0.16122471
0.15405156,0.15810055,0.12354325,0.13485366,0.1254727,0.12836781,0.14199482,0.14627519,0.14355196,0.14648607
0.16950522,0.14796315,0.1627693,0.17003271,0.14069283,0.15026788,0.18571478,0.16316926,0.1617864,0.15158656
0.14939147,0.13875793,0.11321885,0.13192375,0.12075405,0.13061284,0.14044215,0.14108668,0.14129962,0.14220664
0.17475672,0.15588367,0.12395659,0.1428748,0.13308083,0.13649173,0.1569816,0.15993398,0.15197037,0.16957554
0.1805786,0.17472476,0.15027344,0.16130173,0.14426175,0.14266218,0.19111867,0.16748725,0.1719146,0.16685045
0.13477193,0.12877499,0.13056679,0.11692286,0.13180871,0.12050081,0.15953328,0.13456145,0.14603287,0.13077518
0.12509605,0.12532777,0.090446085,0.10356053,0.10314541,0.10470004,0.108406104,0.118303016,0.109697126,0.120516516
0.14825428,0.1285118,0.10538669,0.1182749,0.122572154,0.13131149,0.15287483,0.13989806,0.1424636,0.14038067
0.16539933,0.1401877,0.14338365,0.1369519,0.13932756,0.13039322,0.18943426,0.16226892,0.16561283,0.15790907
0.13418686,0.1382815,0.13508639,0.12378479,0.11714758,0.11666694,0.15690428,0.12796964,0.13450441,0.12844564
0.13149416,0.122920774,0.11180292,0.109042294,0.10806742,0.1096043,0.14106447,0.13531555,0.11701727,0.116074555
0.14711645,0.13802736,0.11453743,0.123891465,0.12620671,0.13011493,0.13837832,0.12780334,0.14143631,0.14685842
0.12110764,0.12603633,0.12702893,0.11383681,0.11370552,0.107035205,0.14109908,0.11982452,0.11785135,0.11894807
0.13569976,0.13293897,0.13188484,0.12140861,0.12614639,0.12693492,0.15178403,0.12931108,0.13617937,0.12663233
0.16270116,0.15726534,0.12455246,0.13333167,0.14335437,0.1441154,0.16840482,0.1494787,0.16403085,0.15890606
0.14480196,0.14331853,0.10817753,0.11558876,0.125332,0.11899867,0.1365197,0.13705418,0.14254422,0.14029424
0.10408549,0.10635027,0.101355754,0.093969,0.101389855,0.09762272,0.11488257,0.09413508,0.103595145,0.10222362
0.14333181,0.13191146,0.12947375,0.12035696,0.12831953,0.12750591,0.16168879,0.13819768,0.1486907,0.13418858
0.1505489,0.13580723,0.09546842,0.110684045,0.11362447,0.1175031,0.13793702,0.14054969,0.13817358,0.1424164
0.18761158,0.15287235,0.1377293,0.14485542,0.14948173,0.14444569,0.20385228,0.17698918,0.17805246,0.17701508
0.119212076,0.13319764,0.12701346,0.11547557,0.12295417,0.12048132,0.13188787,0.11612007,0.12805194,0.11794184
0.107205436,0.11738237,0.10341496,0.105086215,0.10965532,0.118878014,0.11404087,0.10698683,0.11957559,0.10205035
0.13901192,0.1273614,0.09625922,0.09993498,0.11966509,0.1194247,0.1404817,0.13369294,0.14393522,0.13416605
0.15520312,0.14962058,0.113022275,0.12217658,0.13327278,0.12641728,0.14107464,0.15072119,0.14350863,0.14910819
0.13630389,0.119817264,0.09236158,0.097623184,0.11789623,0.11032906,0.13595006,0.13832358,0.1341022,0.12904638
0.15607432,0.13275409,0.103376545,0.11877988,0.117096804,0.12359075,0.14028722,0.14798453,0.1298064,0.15143797
0.1488879,0.13890089,0.110736035,0.12149704,0.12448636,0.12575245,0.14476204,0.1533846,0.15294912,0.14193149
0.15540673,0.15646589,0.12080623,0.13337465,0.1326824,0.13604888,0.15975054,0.14801915,0.15604515,0.14735314
0.17593992,0.1588815,0.12902974,0.15083611,0.14409453,0.14939523,0.17176667,0.16015956,0.16807023,0.17422679
0.16007996,0.13584067,0.10436227,0.12194454,0.12175219,0.12693052,0.16211922,0.14540067,0.15869199,0.15492778
0.15102491,0.13886233,0.11305776,0.12867951,0.11881273,0.12955777,0.13874266,0.14229582,0.13371056,0.14365074
0.15870552,0.14881203,0.11227581,0.13117534,0.12665768,0.13421138,0.15556893,0.15327288,0.15105478,0.14841293
0.1532985,0.14828025,0.168601,0.16798322,0.14003834,0.14709097,0.16919245,0.15655828,0.15824284,0.13843066
0.15682806,0.15908618,0.12790357,0.14083911,0.13537267,0.14074954,0.15930499,0.14785974,0.15546764,0.15208706
0.15797664,0.13804898,0.111073956,0.120758764,0.13235503,0.13451996,0.15597188,0.13917272,0.15195057,0.15830329
0.18681659,0.15805599,0.1813699,0.17469133,0.15253295,0.15113589,0.21520904,0.1770196,0.18138596,0.17161438
0.16351043,0.15684666,0.12622519,0.13992755,0.1373616,0.13914648,0.16142564,0.15163368,0.15306234,0.15920328
0.16265517,0.15501688,0.16297135,0.15842871,0.14792357,0.14256714,0.1835684,0.16295205,0.16250205,0.15274419
