roc_top_bs,roc_entire_bs,roc_top_covid,roc_entire_covid,roc_top_celeb,roc_entire_celeb
0.16666666666666666,0.3255813953488372,0.5277044854881267,0.5394402035623409,0.5531914893617021,0.62
0.13333333333333333,0.4800000000000001,0.5638297872340425,0.5587467362924283,0.5306122448979591,0.5208333333333334
0.18749999999999997,0.39024390243902435,0.479108635097493,0.5585106382978724,0.5833333333333334,0.5217391304347826
0.1142857142857143,0.5084745762711864,0.5721925133689839,0.5311653116531165,0.6407766990291262,0.6391752577319588
0.19512195121951217,0.3829787234042554,0.5728643216080402,0.5664160401002506,0.5918367346938775,0.6181818181818182
0.058823529411764705,0.4444444444444445,0.48806366047745353,0.5396825396825397,0.5656565656565656,0.5684210526315789
0.18750000000000003,0.4444444444444444,0.5217391304347827,0.5978835978835978,0.6000000000000001,0.5555555555555556
0.125,0.358974358974359,0.4986301369863014,0.5298701298701299,0.5227272727272726,0.5858585858585857
0.12903225806451613,0.5283018867924528,0.51,0.49729729729729727,0.5436893203883495,0.54
0.2272727272727273,0.45283018867924524,0.5454545454545454,0.5897435897435896,0.6363636363636365,0.6458333333333334
0.1951219512195122,0.38095238095238104,0.5326370757180157,0.5291005291005292,0.5684210526315789,0.6534653465346534
0.19354838709677416,0.5,0.5422740524781341,0.5555555555555556,0.5233644859813084,0.5208333333333334
0.20512820512820515,0.423076923076923,0.48924731182795694,0.536986301369863,0.5274725274725274,0.6666666666666667
0.09999999999999999,0.5416666666666666,0.4936386768447837,0.5161290322580646,0.46601941747572817,0.6608695652173914
0.0,0.40816326530612246,0.5486284289276808,0.5947242206235012,0.5333333333333333,0.5599999999999999
0.2,0.5238095238095238,0.5142857142857143,0.5277044854881267,0.5161290322580644,0.5454545454545454
0.0,0.5882352941176471,0.5185185185185185,0.5684210526315789,0.5961538461538461,0.6185567010309277
0.12903225806451615,0.3673469387755102,0.5185185185185186,0.5576407506702412,0.6538461538461539,0.6041666666666666
0.20512820512820515,0.5200000000000001,0.5191256830601093,0.544973544973545,0.5263157894736842,0.5773195876288659
0.1875,0.41379310344827586,0.48501362397820164,0.5729729729729731,0.5585585585585585,0.5490196078431373
0.17647058823529413,0.27906976744186046,0.5350649350649351,0.5329815303430079,0.5094339622641509,0.6355140186915889
0.1111111111111111,0.45454545454545453,0.5692307692307693,0.578811369509044,0.5523809523809525,0.5576923076923077
0.06666666666666667,0.5185185185185186,0.456824512534819,0.512396694214876,0.4897959183673469,0.5894736842105263
0.13793103448275862,0.44,0.5531914893617021,0.575268817204301,0.5799999999999998,0.5714285714285715
0.1875,0.23076923076923078,0.5202312138728323,0.5971830985915493,0.4742268041237113,0.6346153846153846
0.11764705882352941,0.3043478260869565,0.4678362573099415,0.5459610027855154,0.5333333333333333,0.5054945054945056
0.2857142857142857,0.36,0.4715447154471545,0.5213032581453634,0.6274509803921569,0.6666666666666666
0.18181818181818182,0.39999999999999997,0.5249343832020997,0.554016620498615,0.5617977528089888,0.4842105263157895
0.06666666666666667,0.2916666666666667,0.5,0.5106382978723405,0.6355140186915889,0.6476190476190475
0.16216216216216217,0.42553191489361697,0.48991354466858794,0.559796437659033,0.597938144329897,0.6213592233009709
0.1935483870967742,0.5217391304347826,0.5081081081081081,0.5698924731182796,0.6019417475728156,0.6481481481481481
0.23809523809523808,0.489795918367347,0.4999999999999999,0.552278820375335,0.5918367346938775,0.5740740740740741
0.23255813953488372,0.4827586206896552,0.5393258426966292,0.5683060109289618,0.6250000000000001,0.5799999999999998
0.18750000000000003,0.4583333333333333,0.49468085106382975,0.564516129032258,0.42352941176470593,0.631578947368421
0.24242424242424246,0.5238095238095238,0.5170454545454546,0.5444444444444444,0.5333333333333332,0.6168224299065421
0.0625,0.4444444444444444,0.5093833780160857,0.5152354570637119,0.5825242718446603,0.7128712871287127
0.15384615384615383,0.5490196078431372,0.5071225071225072,0.5289256198347108,0.689655172413793,0.6981132075471698
0.19047619047619047,0.4782608695652174,0.5593667546174141,0.5360824742268041,0.5576923076923077,0.7070707070707071
0.13333333333333333,0.46808510638297873,0.5121293800539084,0.5145888594164456,0.5656565656565657,0.6470588235294118
0.1176470588235294,0.4615384615384615,0.5244215938303342,0.5648854961832062,0.5607476635514018,0.6105263157894737
0.19999999999999998,0.37209302325581395,0.5511363636363636,0.5906735751295337,0.54,0.5434782608695652
0.0,0.5116279069767442,0.5351351351351351,0.5295629820051414,0.5154639175257731,0.6021505376344085
0.16216216216216217,0.37735849056603776,0.4876712328767124,0.5529715762273901,0.4854368932038835,0.5154639175257731
0.125,0.37209302325581395,0.5269121813031161,0.5041551246537396,0.5168539325842696,0.5494505494505494
0.05263157894736841,0.4444444444444445,0.5116279069767441,0.5454545454545454,0.49523809523809526,0.6666666666666666
0.1764705882352941,0.5333333333333332,0.5566502463054187,0.5243243243243243,0.5510204081632654,0.5833333333333334
0.12121212121212122,0.26086956521739135,0.5511811023622047,0.5440414507772021,0.594059405940594,0.6788990825688074
0.23076923076923075,0.3783783783783784,0.5263157894736842,0.5329815303430079,0.5684210526315789,0.5434782608695652
0.25,0.339622641509434,0.5303867403314917,0.5785536159600998,0.43478260869565216,0.631578947368421
0.2857142857142857,0.4782608695652174,0.5325779036827196,0.5172413793103448,0.574074074074074,0.5934065934065934
0.36363636363636365,0.35897435897435903,0.5434782608695653,0.5405405405405406,0.5686274509803921,0.6105263157894737
0.14814814814814814,0.4,0.538860103626943,0.572139303482587,0.6213592233009708,0.6346153846153846
0.1111111111111111,0.3555555555555555,0.5125348189415042,0.5013477088948787,0.4615384615384615,0.5714285714285714
0.20689655172413793,0.4782608695652174,0.4932975871313673,0.5138121546961326,0.5740740740740741,0.4367816091954023
0.06451612903225808,0.46153846153846156,0.5130890052356021,0.5192802056555269,0.5050505050505051,0.5494505494505495
0.05405405405405406,0.5283018867924529,0.5685279187817259,0.5236768802228412,0.6415094339622642,0.5894736842105264
0.25806451612903225,0.4,0.5618556701030928,0.5729166666666666,0.5904761904761905,0.577319587628866
0.11428571428571428,0.3773584905660377,0.5567567567567567,0.5257452574525746,0.5154639175257731,0.6593406593406593
0.3225806451612903,0.5,0.5194805194805195,0.5398457583547558,0.5263157894736842,0.6060606060606061
0.17142857142857143,0.3214285714285714,0.5279187817258884,0.5743589743589743,0.5504587155963302,0.6481481481481481
0.22857142857142856,0.5217391304347826,0.5092838196286472,0.5425531914893618,0.4705882352941176,0.6336633663366337
0.13636363636363638,0.5263157894736842,0.519774011299435,0.598503740648379,0.48,0.4680851063829788
0.3125,0.5531914893617021,0.46808510638297873,0.5728900255754477,0.5688073394495413,0.5957446808510638
0.3255813953488372,0.43333333333333335,0.5398457583547558,0.5425531914893618,0.5544554455445545,0.6037735849056604
0.26666666666666666,0.4,0.4840425531914894,0.535,0.568421052631579,0.6730769230769231
0.21739130434782608,0.375,0.5191256830601093,0.4918032786885245,0.5882352941176471,0.5217391304347826
0.06451612903225806,0.3,0.5650969529085873,0.5422885572139303,0.5102040816326531,0.5154639175257731
0.23529411764705885,0.5306122448979591,0.5408450704225353,0.5515320334261837,0.5454545454545455,0.588235294117647
0.2631578947368421,0.5818181818181818,0.532258064516129,0.5208333333333334,0.5531914893617021,0.5393258426966292
0.12121212121212122,0.4255319148936171,0.5319148936170214,0.5204081632653061,0.6140350877192983,0.6126126126126126
0.07407407407407407,0.4864864864864865,0.5308310991957105,0.5674931129476584,0.5208333333333334,0.5617977528089888
0.13333333333333333,0.45454545454545453,0.4999999999999999,0.522911051212938,0.5567010309278351,0.5742574257425742
0.20689655172413793,0.33333333333333326,0.544041450777202,0.5413533834586466,0.54,0.58
0.1081081081081081,0.4642857142857143,0.5309278350515464,0.5431472081218274,0.5094339622641509,0.6857142857142857
0.16666666666666666,0.3181818181818182,0.5042492917847026,0.5484764542936288,0.5660377358490567,0.6105263157894737
0.1951219512195122,0.4166666666666667,0.5289256198347108,0.5683060109289618,0.537037037037037,0.6236559139784946
0.0,0.5116279069767442,0.5586592178770949,0.5274725274725275,0.5283018867924528,0.6605504587155964
0.1081081081081081,0.5357142857142857,0.5757575757575758,0.5759162303664922,0.5882352941176471,0.5769230769230769
0.1951219512195122,0.4150943396226416,0.5587467362924282,0.596401028277635,0.5,0.6542056074766355
0.06451612903225805,0.40816326530612246,0.5104166666666667,0.5515463917525774,0.5434782608695652,0.5806451612903225
0.05405405405405405,0.4897959183673469,0.5536723163841807,0.5208333333333334,0.5925925925925927,0.6060606060606061
0.058823529411764705,0.32727272727272727,0.5294117647058824,0.582010582010582,0.5263157894736842,0.5625000000000001
0.06451612903225805,0.3913043478260869,0.5257731958762887,0.5347593582887701,0.5098039215686274,0.5742574257425743
0.1764705882352941,0.39999999999999997,0.4872521246458924,0.5386819484240687,0.46153846153846156,0.6274509803921569
0.23076923076923075,0.4444444444444444,0.5225225225225225,0.5478723404255319,0.48598130841121495,0.5961538461538463
0.06666666666666667,0.3913043478260869,0.5526315789473685,0.5276381909547739,0.54,0.5625
0.10526315789473684,0.4313725490196078,0.5298701298701298,0.5816326530612245,0.6296296296296297,0.5894736842105264
0.12121212121212122,0.5777777777777777,0.5522788203753352,0.5506493506493507,0.6296296296296295,0.6019417475728156
0.1935483870967742,0.42857142857142855,0.5043478260869565,0.5670886075949368,0.5894736842105263,0.673076923076923
0.11111111111111112,0.4680851063829787,0.5252525252525252,0.5902439024390244,0.6153846153846153,0.6306306306306306
0.20512820512820515,0.5384615384615384,0.5221932114882507,0.49595687331536387,0.5567010309278351,0.5393258426966292
0.13636363636363635,0.509090909090909,0.5289256198347108,0.533678756476684,0.5102040816326531,0.6262626262626263
0.23809523809523808,0.4489795918367347,0.5276381909547739,0.5530864197530864,0.5684210526315789,0.6470588235294118
0.0,0.3461538461538462,0.558974358974359,0.5409836065573771,0.537037037037037,0.6336633663366336
0.058823529411764705,0.490566037735849,0.5352112676056338,0.5279187817258884,0.5208333333333333,0.6078431372549019
0.05405405405405406,0.44,0.5027027027027028,0.546875,0.6666666666666666,0.5882352941176471
0.05555555555555555,0.40816326530612246,0.5244215938303342,0.5642317380352645,0.5242718446601943,0.5057471264367817
0.14285714285714288,0.42857142857142855,0.5333333333333333,0.5435356200527705,0.5871559633027523,0.5591397849462365
0.17142857142857143,0.5172413793103449,0.4986449864498646,0.5287958115183247,0.594059405940594,0.5849056603773585
0.11428571428571428,0.3934426229508197,0.5013623978201633,0.5459317585301838,0.6846846846846847,0.660377358490566
