bias,conspiracy,hate,satire,junk,state
0.11210788,0.11193217,0.11013031,0.11593021,0.12116346,0.108199656
0.10132797,0.11192407,0.12379275,0.12212905,0.12141269,0.115997486
0.1102232,0.11596587,0.10382338,0.12053766,0.11939606,0.12047317
0.14600214,0.14813966,0.14870232,0.16372532,0.13040864,0.16073327
0.1037277,0.10705171,0.10547241,0.11144994,0.11107909,0.10969221
0.13932058,0.13570635,0.13417864,0.15378693,0.1382964,0.1529279
0.12420434,0.12008175,0.11301359,0.15036891,0.1409615,0.11531063
0.14520481,0.13880667,0.13426834,0.16535065,0.13956885,0.1424755
0.11431622,0.11674619,0.1129059,0.11745921,0.11315542,0.12144105
0.10509346,0.099504255,0.10829801,0.10607775,0.11992506,0.1103173
0.1322616,0.13022955,0.13068281,0.123484135,0.12616473,0.15843873
0.10880644,0.11104376,0.10690183,0.109880656,0.1347521,0.11310581
0.12157905,0.12155137,0.11999522,0.12234472,0.109749794,0.12706211
0.10794748,0.1185837,0.10991143,0.123820804,0.14174105,0.10315151
0.110847056,0.10573919,0.11494002,0.102723986,0.12882027,0.1230947
0.12629558,0.12050039,0.13140213,0.1262807,0.14462791,0.13166642
0.12978905,0.12823826,0.12792514,0.14918025,0.12425898,0.12869717
0.116097026,0.11533386,0.11188398,0.12545109,0.12519065,0.09759147
0.12612952,0.13056661,0.13410242,0.1488975,0.14522672,0.1186773
0.12956975,0.12190053,0.12466174,0.13310252,0.12246439,0.13640343
0.12864512,0.13358527,0.12558821,0.14102185,0.13924117,0.13561635
0.12585184,0.12805241,0.11679438,0.14782792,0.11757267,0.11646381
0.13161778,0.12696926,0.12889184,0.14307174,0.13324663,0.13976264
0.14996807,0.14653327,0.1453132,0.15910724,0.14047468,0.15512985
0.1403347,0.13452618,0.13462654,0.1605719,0.14128175,0.14904107
0.13020413,0.1305008,0.13308927,0.1510475,0.15480916,0.12859689
0.10652988,0.10144752,0.10003656,0.11901391,0.108103365,0.117745556
0.12722327,0.12144648,0.11806836,0.13102633,0.116024755,0.13011868
0.12546444,0.126792,0.122972146,0.13915609,0.15935664,0.12959282
0.12081524,0.13312748,0.124493144,0.13871428,0.1369774,0.13328984
0.10633073,0.10520616,0.103558645,0.096412405,0.11312375,0.11742647
0.1319039,0.12877952,0.11936413,0.1349192,0.14018697,0.11463314
0.13858725,0.12990807,0.1287862,0.14664689,0.14662835,0.14194866
0.13449493,0.12879303,0.12761208,0.13174994,0.11329743,0.15474828
0.12649694,0.12520953,0.12143158,0.13816668,0.15148136,0.12143135
0.15628134,0.15953799,0.14600942,0.16063903,0.15010048,0.15250431
0.1040062,0.09865657,0.10541138,0.10471907,0.10068319,0.11540623
0.116543785,0.12184907,0.13423647,0.116249226,0.15051134,0.1362047
0.11344752,0.13470085,0.1161256,0.11232159,0.12410284,0.11919602
0.13074404,0.13197336,0.13410753,0.14861698,0.13587587,0.13679357
0.11511277,0.1217459,0.11384044,0.1335658,0.13259633,0.10879886
0.13976653,0.13720763,0.12845576,0.14997606,0.1302607,0.1369341
0.11537444,0.11053563,0.11075688,0.12035745,0.12383914,0.11879083
0.13094021,0.13187368,0.1261021,0.15516494,0.12965131,0.118612915
0.11456887,0.11115986,0.113795206,0.1280602,0.13478702,0.12206691
0.10435477,0.11120253,0.11622641,0.108885385,0.12567866,0.11056244
0.11473633,0.117871344,0.118583135,0.12405265,0.12348685,0.12959968
0.111593924,0.113375224,0.10376994,0.111001894,0.13293664,0.10717428
0.14271112,0.16162583,0.14957224,0.16238263,0.15053089,0.14492731
0.13510787,0.13729842,0.13719557,0.15682663,0.15829632,0.14616567
0.13479918,0.12390815,0.11310122,0.13313568,0.14389361,0.12055312
0.1382095,0.13718355,0.12932253,0.15809773,0.14429106,0.12590492
0.13784145,0.13907753,0.12967904,0.1620405,0.14169739,0.13193654
0.12213412,0.12642951,0.11955521,0.13144247,0.14185512,0.12432124
0.13455735,0.12381381,0.12481772,0.13425255,0.13129592,0.12975991
0.1143767,0.11037091,0.11451368,0.13421744,0.10635299,0.11546353
0.15302373,0.1504587,0.15027802,0.18929206,0.1518719,0.15483332
0.12380865,0.12198359,0.11764816,0.115841545,0.1097422,0.14009862
0.11186732,0.10856354,0.11139924,0.10940166,0.14242212,0.11323309
0.107548006,0.1288888,0.101659976,0.12182588,0.11713076,0.108214624
0.11816847,0.10785319,0.10868981,0.11668442,0.10141545,0.11481505
0.1255871,0.12348433,0.1306057,0.12532045,0.110878214,0.1423503
0.14377724,0.1518503,0.1470003,0.17016436,0.15019988,0.15647364
0.1327071,0.13174288,0.13442415,0.13426322,0.13052283,0.13725823
0.10927856,0.116807744,0.11588952,0.11630578,0.14358455,0.108064555
0.1349474,0.1432809,0.14018668,0.15472144,0.149216,0.14089717
0.13471812,0.14443241,0.13525818,0.16230768,0.1424362,0.13436763
0.14201282,0.14452441,0.14287888,0.166948,0.13831122,0.14381571
0.12994717,0.13296038,0.12911354,0.15481594,0.13432144,0.122303985
0.13215111,0.1302791,0.12259225,0.12557544,0.12550688,0.15097187
0.13186407,0.13536754,0.13846667,0.14154856,0.15273489,0.15572932
0.14105469,0.14203979,0.14000817,0.17227778,0.14108582,0.13895094
0.103817254,0.09372696,0.0975342,0.09525947,0.09256664,0.109278366
0.12846996,0.1265271,0.12477272,0.13080016,0.124930754,0.13413486
0.13484126,0.13608536,0.1353243,0.15534958,0.15900365,0.14287876
0.11395656,0.11930647,0.11965189,0.11716917,0.14704649,0.114565544
0.1346059,0.13175154,0.13777563,0.14146021,0.13343082,0.13111512
0.14185959,0.14720644,0.13281484,0.15888934,0.14682366,0.13527693
0.12852347,0.12666462,0.12276257,0.13962945,0.12904651,0.13060789
0.139994,0.13876468,0.1425993,0.14321205,0.15678637,0.15064064
0.1272092,0.117366195,0.107884094,0.13789171,0.12097628,0.11264942
0.1496996,0.1434913,0.14595728,0.17355828,0.16455255,0.16268769
0.108009495,0.11243448,0.11426353,0.120890155,0.11400806,0.10067791
0.12149289,0.116993494,0.12408057,0.1409473,0.13049243,0.13779359
0.09653064,0.09774234,0.095703416,0.10422,0.13079356,0.084994264
0.13293539,0.13188006,0.12576893,0.13679634,0.14159144,0.14253141
0.12674738,0.13341628,0.1279371,0.14030676,0.13253456,0.118698664
0.13680379,0.14295004,0.12953192,0.14215259,0.13925159,0.1416794
0.14268862,0.16133106,0.1492406,0.1613351,0.15095891,0.14386934
0.107713856,0.11947073,0.11248557,0.12143722,0.13445546,0.107851
0.1410478,0.14233433,0.13919887,0.15039693,0.14461444,0.14770499
0.12861863,0.12973738,0.12938331,0.13332762,0.1491829,0.12818512
0.124073416,0.12090788,0.13121845,0.13262121,0.13150531,0.12516147
0.11941715,0.12217438,0.13461113,0.12506728,0.11712512,0.14365189
