assertives,bias,positive,negative,pos_effect,neg_effect,factive_verbs,hedges,implicative_verbs,report_verbs
0.11449724,0.109120406,0.08426176,0.09521597,0.0914905,0.09780519,0.11388102,0.118956566,0.10694705,0.10484144
0.10087568,0.10764825,0.088503905,0.08398027,0.09356016,0.086944684,0.105197996,0.09777068,0.096738845,0.09641284
0.11474193,0.1165387,0.0757754,0.08720673,0.089185745,0.0927431,0.09856737,0.122159615,0.10289875,0.10836997
0.106752716,0.101691335,0.083307505,0.09419956,0.08467285,0.0900143,0.10588814,0.11343498,0.094352335,0.10195529
0.16420205,0.14663658,0.12039015,0.14393802,0.12516011,0.13551638,0.154786,0.16685675,0.1523938,0.147343
0.123004235,0.118971854,0.09728113,0.10972847,0.11288169,0.115372196,0.12686646,0.12774464,0.14361668,0.120593436
0.1665521,0.13723916,0.11216833,0.118833,0.12655,0.12345519,0.17190367,0.17064793,0.15841497,0.14672732
0.13497916,0.12661956,0.096303456,0.10141886,0.12096197,0.1151186,0.1340303,0.12889959,0.14412831,0.13190544
0.10635135,0.11590605,0.0914835,0.08985806,0.10579102,0.0950746,0.10976718,0.11480574,0.11476494,0.09998559
0.116563015,0.112190485,0.10294885,0.11206931,0.116974615,0.124163255,0.12711415,0.116156965,0.14696361,0.11793218
0.14399116,0.12721291,0.11178281,0.11338428,0.13047846,0.13020359,0.16132152,0.12872076,0.1593118,0.143081
0.12260244,0.12015239,0.0837852,0.09321398,0.09551348,0.09600325,0.11412246,0.11654159,0.10745337,0.11555986
0.11410039,0.11422268,0.08607021,0.08817931,0.08581852,0.083866,0.1047199,0.12954134,0.09843192,0.10400777
0.09811548,0.108562656,0.09219401,0.09969292,0.0940633,0.102182254,0.10861324,0.10572511,0.1054585,0.09586945
0.11449724,0.109120406,0.08426176,0.09521597,0.0914905,0.09780519,0.11388102,0.118956566,0.10694705,0.10484144
0.1463432,0.1272675,0.100360356,0.1098403,0.113167435,0.110058784,0.13944049,0.13845049,0.1347589,0.13783647
0.10528516,0.12274851,0.08953768,0.102178365,0.08929022,0.099570476,0.100118555,0.117078505,0.09819724,0.09786866
0.13572495,0.12619162,0.09657307,0.10248094,0.12411363,0.11381681,0.13347913,0.13393323,0.15110883,0.1340794
0.1068737,0.10469679,0.09315387,0.09014035,0.10215429,0.09909372,0.10666533,0.11210338,0.10653571,0.102155216
0.09918259,0.10859337,0.07173889,0.08162663,0.0835907,0.088346474,0.091166414,0.10602478,0.093842104,0.09556821
0.11774005,0.11458448,0.08493043,0.09179373,0.09375793,0.098279044,0.112441115,0.121547185,0.10581462,0.107195735
0.1227081,0.117616504,0.08992472,0.09377003,0.10610302,0.09820333,0.114716135,0.11817632,0.1189412,0.12530662
0.11616314,0.12544046,0.08264611,0.08893416,0.0883174,0.08834543,0.09836262,0.1293302,0.09610296,0.105394565
0.14010921,0.12223349,0.1056695,0.11153073,0.11978745,0.11743965,0.15399042,0.14273536,0.15104544,0.12692037
0.13855724,0.12543996,0.09733596,0.10740945,0.11141503,0.114742376,0.13888454,0.14699845,0.13536815,0.1266291
0.120368846,0.11686759,0.08552305,0.09251392,0.104422644,0.09865477,0.1170928,0.11970377,0.122669965,0.115915656
0.16733284,0.14302959,0.118856214,0.12556785,0.13983467,0.13813293,0.17874521,0.1630585,0.17402622,0.15406924
0.12119339,0.12387687,0.08273259,0.09448448,0.10720861,0.1122262,0.114507385,0.12062741,0.12588146,0.12295689
0.12036652,0.12346377,0.10820554,0.097270794,0.11472772,0.104242526,0.1249608,0.11691536,0.13466418,0.12105663
0.14664291,0.12188152,0.10728275,0.11713495,0.121402845,0.12489528,0.16023289,0.14872381,0.1562751,0.13307069
0.120131336,0.11555708,0.09406319,0.08440734,0.112322696,0.09441103,0.11823131,0.11316379,0.11810453,0.12286804
0.11623977,0.11914785,0.08441687,0.09040871,0.104412,0.101637855,0.112499095,0.1173774,0.119229525,0.11366304
0.13591266,0.13233611,0.11819941,0.110765226,0.13404484,0.114000365,0.14798136,0.13660593,0.14421403,0.1295227
0.12937427,0.117650904,0.09357807,0.09886094,0.106079385,0.10051816,0.1200271,0.12320074,0.11878065,0.1189918
0.11712349,0.120427124,0.09229264,0.10070918,0.09179294,0.09479981,0.11115785,0.12291438,0.10575656,0.108675055
0.14658006,0.14178787,0.11102113,0.12243248,0.1264292,0.12590961,0.15252891,0.15130539,0.15549737,0.13818671
0.1316249,0.11832217,0.09750558,0.106067084,0.11519294,0.116350785,0.1393167,0.13434732,0.14843225,0.12673844
0.15015674,0.14052777,0.10163023,0.11508252,0.115125105,0.11519687,0.13677755,0.15437506,0.1409286,0.14065108
0.12355636,0.13011545,0.09170753,0.09644616,0.11073417,0.10513842,0.12639858,0.1224268,0.12951493,0.12195347
0.110867865,0.115875825,0.086565346,0.090202086,0.09929112,0.09439423,0.11083497,0.111112386,0.11193184,0.10919139
0.103102036,0.11302504,0.08424559,0.09689772,0.09428679,0.10342875,0.10074724,0.10525682,0.10805828,0.100840166
0.114526786,0.11077003,0.085796446,0.08912792,0.10771857,0.10762706,0.11820344,0.11606589,0.11920241,0.11429447
0.10383125,0.107411645,0.0855406,0.091096416,0.089762524,0.097937405,0.10807554,0.11049982,0.10038636,0.09794997
0.0962231,0.09585272,0.08357985,0.07801232,0.08595452,0.0759254,0.10010869,0.093849644,0.09325796,0.08989276
0.12593551,0.13037665,0.09253075,0.10225501,0.107648365,0.10802097,0.1230863,0.13077289,0.12973744,0.1205989
0.09956066,0.10255935,0.077325314,0.08181641,0.08672211,0.08614337,0.09768254,0.10312235,0.097124144,0.10012209
0.12177957,0.10337924,0.08769338,0.105436586,0.089153826,0.10055872,0.11949843,0.11388584,0.11233158,0.11196976
0.13071743,0.13046832,0.093177065,0.09935889,0.11623279,0.106779926,0.13389058,0.11837135,0.1266133,0.13171905
0.1130556,0.111758724,0.08059851,0.08823254,0.08773687,0.09530366,0.10288734,0.12137665,0.105362214,0.10009021
0.13559249,0.12509722,0.09799081,0.10655763,0.11889288,0.11647079,0.13363478,0.13942309,0.14594008,0.13034832
0.116247095,0.11304604,0.10270926,0.10370154,0.11770756,0.12118853,0.12779455,0.11917083,0.13672584,0.11322803
0.14890893,0.1219699,0.105384775,0.10909344,0.13928314,0.13463742,0.16753489,0.13077721,0.17026013,0.14653303
0.09827222,0.10559907,0.08177614,0.08834928,0.090754755,0.09407643,0.09339518,0.1155413,0.11082655,0.093456686
0.12871788,0.12756434,0.09813791,0.09743635,0.11700881,0.100848734,0.13237293,0.12846327,0.1342943,0.12607351
0.1277449,0.113643475,0.09348705,0.104002975,0.10985119,0.111419685,0.14142674,0.1255242,0.13851507,0.120479606
0.14022806,0.12512514,0.10314794,0.09582591,0.12896837,0.103907,0.14481683,0.12833446,0.13713114,0.13918805
0.123911224,0.12114644,0.085513055,0.09448237,0.100472495,0.09902789,0.11386085,0.12295995,0.11814385,0.119326346
0.11798301,0.11265316,0.08363379,0.09622728,0.09885176,0.10117862,0.113824256,0.11963498,0.11827687,0.113768324
0.108006775,0.11723254,0.08039372,0.09025904,0.091497466,0.09757575,0.1017511,0.11690058,0.10625102,0.10048521
0.12172179,0.113781616,0.08364849,0.09039115,0.098466136,0.096217334,0.11369776,0.1281634,0.11281098,0.10797624
0.12544554,0.12152279,0.090563074,0.09650097,0.104127124,0.103953846,0.11597556,0.13426653,0.12331114,0.11888462
0.13251424,0.11681492,0.09236537,0.09878809,0.121037684,0.114668086,0.13530871,0.12567478,0.14730032,0.13097976
0.1142399,0.11276645,0.08191915,0.09150032,0.09010197,0.09260335,0.10572421,0.114638664,0.10458284,0.10645036
0.14789425,0.1374885,0.115926586,0.13043413,0.12257204,0.12858318,0.14706887,0.15244019,0.15305707,0.13598432
0.11462704,0.11010035,0.087466076,0.0994772,0.104065,0.1074222,0.120833054,0.11338067,0.12953979,0.11016356
0.14406191,0.11235225,0.10203596,0.10610119,0.10689451,0.11040678,0.14554709,0.13609532,0.12531888,0.12884367
0.12802686,0.12751453,0.09630326,0.09832238,0.11824812,0.10552843,0.12800913,0.12708808,0.13148859,0.12362527
0.11634512,0.12487439,0.088062726,0.09235618,0.10387149,0.09922328,0.10768112,0.11643758,0.11596237,0.111934476
0.1183106,0.11317329,0.08499155,0.08016724,0.12474034,0.09595891,0.11146489,0.104390144,0.12564169,0.12301049
0.1155679,0.11944323,0.08878492,0.092042066,0.10357467,0.09783754,0.109367944,0.12239653,0.11205601,0.11312647
0.09860262,0.09595388,0.07794547,0.08242259,0.08986463,0.09204823,0.10050857,0.1003151,0.09889271,0.09508051
0.12314402,0.117308185,0.09237964,0.11419351,0.09877404,0.107928656,0.12011281,0.12388291,0.11579107,0.11404974
0.1350432,0.112485215,0.0896579,0.09289337,0.099332824,0.09943737,0.12940702,0.13578188,0.10932897,0.12008381
0.10594682,0.11633595,0.09383143,0.09455187,0.09472993,0.100432254,0.11375422,0.109193616,0.110189974,0.10145056
0.15022121,0.14513054,0.11779204,0.13181648,0.12670334,0.12488552,0.15437281,0.16283612,0.15616934,0.14180376
0.16147332,0.14563215,0.11337877,0.110844605,0.14484148,0.11972013,0.15317062,0.16052057,0.16035284,0.16096507
0.10287333,0.10643484,0.08239618,0.086675175,0.08576771,0.086689405,0.10000058,0.111343995,0.095277056,0.09191188
0.12311794,0.12311404,0.08960927,0.09759376,0.1063251,0.104701936,0.12118825,0.111680284,0.12360161,0.11990471
0.15259095,0.1417413,0.11636745,0.12201063,0.13192986,0.1292179,0.15880558,0.15434043,0.15712261,0.14259245
0.13662867,0.12404686,0.09494813,0.10268295,0.11266363,0.110031866,0.1379868,0.13477032,0.12883197,0.12532422
0.13924854,0.12784259,0.10790563,0.11477977,0.12495526,0.121737435,0.15051523,0.14474751,0.15723561,0.13356708
0.11708728,0.11569433,0.09386899,0.107749,0.100807615,0.11313193,0.11627634,0.11648228,0.11783823,0.10974874
0.12945311,0.13004372,0.10131232,0.09582099,0.13175376,0.106926985,0.13203602,0.12865865,0.14410073,0.13060635
0.14650586,0.13860585,0.10885517,0.12030878,0.12418248,0.12785362,0.1520323,0.14956996,0.15167502,0.13755673
0.1259005,0.1168865,0.0936183,0.09837044,0.11545204,0.11717428,0.13628742,0.116123796,0.14320107,0.1278325
0.114337325,0.115434155,0.08996802,0.095507555,0.09695437,0.099435054,0.10981655,0.117274225,0.11084394,0.10613005
0.117649645,0.1204037,0.08886714,0.09807964,0.10357559,0.10300501,0.11179873,0.1278092,0.118081875,0.11210437
0.11135698,0.10974013,0.084762834,0.084324375,0.09059604,0.085948914,0.09827708,0.12095069,0.10074841,0.100732975
0.1191993,0.11754737,0.08873148,0.09780659,0.100199,0.103995934,0.11333492,0.11572551,0.11540709,0.11264976
0.13088587,0.13141195,0.09773945,0.09903022,0.117503315,0.10577464,0.12437701,0.12970689,0.13461694,0.12850545
0.12901567,0.12541251,0.09604557,0.103100635,0.111444004,0.10672721,0.13039468,0.13683249,0.13405414,0.123139575
0.12066859,0.11787754,0.09344651,0.083031096,0.11147879,0.08652603,0.1295034,0.12771446,0.11757731,0.117943555
0.10763993,0.11523179,0.08930401,0.09279527,0.09722554,0.09885067,0.10405047,0.1114077,0.115381025,0.10531283
0.13781403,0.13002577,0.10037321,0.11042814,0.11327391,0.11682407,0.13812736,0.12376363,0.13514137,0.12860574
0.112030685,0.11172671,0.082669705,0.09077079,0.09931416,0.101818986,0.10636873,0.12264469,0.11339793,0.104619905
0.113575034,0.12424223,0.089090556,0.09173344,0.10003673,0.098649,0.10541386,0.12715577,0.11450269,0.106686294
0.107132524,0.1118988,0.08172038,0.08075142,0.08827055,0.08552258,0.101886615,0.11455283,0.095968135,0.10006557
0.13083768,0.12543298,0.10582904,0.11377685,0.12617527,0.12852615,0.14381997,0.12718743,0.15312012,0.13377246
0.110974595,0.10129306,0.08402865,0.0803075,0.09787358,0.086463675,0.103335194,0.11664899,0.09896468,0.09932502
0.12282611,0.115780085,0.08562178,0.09228909,0.10380301,0.10141945,0.123565614,0.12115365,0.12061484,0.12019773
0.1494633,0.14196561,0.10361561,0.11471755,0.121566296,0.12023672,0.13898559,0.14839575,0.14074242,0.14417185
0.15863027,0.13602275,0.10116879,0.107181825,0.123780586,0.1175631,0.147609,0.15708394,0.14784445,0.14814821
0.101132855,0.10697995,0.08334435,0.09183499,0.09540979,0.0978552,0.09530211,0.11356337,0.1018353,0.10125165
0.13300401,0.13017404,0.102454096,0.11363494,0.1139999,0.11648457,0.13171737,0.13754188,0.1254984,0.12575413
0.14586419,0.12923597,0.1011576,0.10822642,0.1166047,0.114087515,0.13963044,0.14812241,0.14006427,0.13352874
0.1212722,0.1242048,0.085963205,0.09671367,0.100659244,0.10177645,0.10799208,0.13015825,0.11855148,0.115996554
0.09937187,0.1068438,0.086788945,0.089334786,0.094234414,0.096641764,0.09074837,0.11481806,0.105502866,0.09624094
0.10712593,0.11029688,0.08181172,0.08543273,0.08872335,0.0903957,0.10525896,0.10976739,0.09898351,0.09985732
0.116274446,0.10996708,0.09092994,0.10517645,0.095286585,0.10623701,0.11867841,0.13319449,0.12262281,0.10366169
0.15771908,0.14770906,0.12035297,0.13530244,0.13061154,0.13234207,0.16521436,0.15703508,0.16206446,0.14801541
0.09906261,0.106079526,0.08338319,0.075540975,0.10156868,0.08143316,0.0955174,0.09507954,0.09907859,0.09809518
0.14716204,0.1322899,0.109992504,0.11172037,0.12860571,0.12196608,0.154279,0.14198211,0.14134774,0.1405751
0.111371934,0.10555076,0.092955194,0.09935979,0.09948064,0.10499351,0.11262976,0.11051172,0.1179711,0.10308135
0.11199663,0.117801,0.09257813,0.090703055,0.10623979,0.09995437,0.11298059,0.11786094,0.11188238,0.11185904
0.12813075,0.11914308,0.1034987,0.104849525,0.11409791,0.11556838,0.13500565,0.13504578,0.13553463,0.11958185
0.13542582,0.13396007,0.09515399,0.102221414,0.109008685,0.1071262,0.12745875,0.13763843,0.12766933,0.1315842
0.12681635,0.11730162,0.090180255,0.10211727,0.097716406,0.099024296,0.114376456,0.13857745,0.11593073,0.11450367
0.1061725,0.108962715,0.07933515,0.08569312,0.093969226,0.09151926,0.10049682,0.11503162,0.10656412,0.09791644
0.114264905,0.10512035,0.076435454,0.07956363,0.10128461,0.09120478,0.104592614,0.10095413,0.11061186,0.11694755
0.14964336,0.13002808,0.10173582,0.10274024,0.11600706,0.10642435,0.15262713,0.14598152,0.14175193,0.13894202
0.112231,0.112465404,0.08267673,0.09087338,0.088219695,0.08970699,0.10772728,0.12352048,0.10697904,0.10476736
0.12595472,0.12455848,0.09562813,0.094974324,0.10533456,0.097771265,0.114531055,0.13319789,0.12182394,0.1170387
0.11497134,0.11905626,0.08740445,0.089529596,0.099366985,0.09555977,0.118857116,0.11487041,0.11568587,0.11146947
0.11945963,0.11563327,0.086208455,0.09537061,0.09517822,0.09721811,0.11809852,0.122682355,0.10977686,0.10960829
0.12502861,0.12603597,0.09101252,0.099720284,0.10237917,0.1016714,0.122237585,0.12818272,0.119626224,0.11716564
0.12457438,0.122210726,0.0900022,0.097599186,0.11281074,0.11164217,0.108388975,0.1337977,0.1265156,0.12159561
0.111559704,0.112730615,0.082867555,0.084191315,0.10034713,0.09523177,0.11482079,0.111761294,0.11189329,0.108549766
0.13714093,0.13148811,0.09993092,0.10442737,0.12397239,0.11804358,0.14051813,0.13496342,0.15391365,0.13920042
0.11547585,0.11086342,0.094911516,0.09376133,0.105185285,0.10030637,0.10572611,0.11843046,0.11156771,0.10316445
0.115957506,0.115852505,0.0910452,0.10190139,0.101456344,0.10521826,0.11275376,0.12908527,0.113574564,0.10641164
0.13950326,0.119569704,0.10469338,0.11661138,0.12909846,0.13548374,0.15060584,0.1352715,0.16906156,0.13660628
0.120808266,0.11644484,0.08424351,0.089293994,0.09709596,0.095500916,0.11222921,0.121625,0.11126996,0.11739498
0.12671305,0.105221786,0.0887748,0.09076248,0.09878333,0.09720101,0.12532541,0.12208704,0.10817739,0.11384931
0.1424068,0.13394931,0.09543673,0.104635425,0.1121191,0.11161042,0.135409,0.14407875,0.13641144,0.13251445
0.15537046,0.13239925,0.10735951,0.120074116,0.11658676,0.11731556,0.14330424,0.15059668,0.13310163,0.1385466
0.11400442,0.120104216,0.088972114,0.09417534,0.09675523,0.098282106,0.11241455,0.11894949,0.104544535,0.10829172
0.12022883,0.121736474,0.104993396,0.109621465,0.11124245,0.10910425,0.12277404,0.12302642,0.13326181,0.11727673
0.13269591,0.12313168,0.09472603,0.10205726,0.106503025,0.10694964,0.11789204,0.1409045,0.12677394,0.12865877
0.111932375,0.11851919,0.08557465,0.096934535,0.09587903,0.10022124,0.10896105,0.124724545,0.10979253,0.10465176
0.13783686,0.12006768,0.112172686,0.115506716,0.12547632,0.12215667,0.14742453,0.13662615,0.14241111,0.12902898
0.19150032,0.15019159,0.13705055,0.15949199,0.14185551,0.14869872,0.20719372,0.17161034,0.18663406,0.17556082
0.12832026,0.12498753,0.09276291,0.09852116,0.106632926,0.10087691,0.12122967,0.12871197,0.12597145,0.121575244
0.12612477,0.1214288,0.09004362,0.093120895,0.110795334,0.10533042,0.122292235,0.124781236,0.12629913,0.12327539
0.13344549,0.12931797,0.107055925,0.10642364,0.110795364,0.107680425,0.13159388,0.14894968,0.12821224,0.11976391
0.12514666,0.11821892,0.08541334,0.09686175,0.095773034,0.09646444,0.11522136,0.1293982,0.11774917,0.11638449
0.13806613,0.122176275,0.10394542,0.11032683,0.11055636,0.111290835,0.15157098,0.13338222,0.13455398,0.1308658
0.11449724,0.109120406,0.08426176,0.09521597,0.0914905,0.09780519,0.11388102,0.118956566,0.10694705,0.10484144
0.105718195,0.10947958,0.08186276,0.08675672,0.08568439,0.08660817,0.10012063,0.11820676,0.096688636,0.09409233
0.17282547,0.14492257,0.12006833,0.14304234,0.1346668,0.13741831,0.18000822,0.17135297,0.17767884,0.16422674
0.09905294,0.09713519,0.0758428,0.081278436,0.09443041,0.08741914,0.09884791,0.10321686,0.10195232,0.09170289
0.12309699,0.12076428,0.090193495,0.093384676,0.0949515,0.09203381,0.11369007,0.1445067,0.1087597,0.108053915
0.09913095,0.10639885,0.08494204,0.08540444,0.09339219,0.09364512,0.10169633,0.09836824,0.104254484,0.101169
0.12153812,0.11251348,0.083213255,0.088487305,0.09445646,0.09071217,0.10478553,0.130561,0.10617438,0.11095809
0.10844004,0.11446415,0.07432836,0.08714812,0.07956185,0.08592124,0.09755387,0.11514316,0.0958046,0.09628144
0.13205463,0.12501916,0.092152655,0.0901215,0.122478366,0.09994347,0.12440567,0.1296228,0.12688482,0.12667872
0.104251675,0.10645916,0.07905076,0.08611772,0.09354616,0.092317,0.08597994,0.12116902,0.10000849,0.098182276
0.11686579,0.110367104,0.09127893,0.09637879,0.10459473,0.10356461,0.111054756,0.11306856,0.12204408,0.11200733
0.113385856,0.11305823,0.08987907,0.086771175,0.10512042,0.09783346,0.116323605,0.1064908,0.11297782,0.11045254
0.12901883,0.12993068,0.094968505,0.099124834,0.11095121,0.10456001,0.11833079,0.13032992,0.12182735,0.121576615
0.109367296,0.10273104,0.08103376,0.08861152,0.088019274,0.09508248,0.10278743,0.11468214,0.0929477,0.098761454
0.110660985,0.11356088,0.084793806,0.094248965,0.089810565,0.09717034,0.10142678,0.114098065,0.10179471,0.10289166
0.09675365,0.10142015,0.07940548,0.08227497,0.07682782,0.083741985,0.088585205,0.10207917,0.08184924,0.08872351
0.118328035,0.12309347,0.0839634,0.0919491,0.09583804,0.09758855,0.11101162,0.12434488,0.10760846,0.11207255
0.14373803,0.13376488,0.1005778,0.0985179,0.12119412,0.10546785,0.14022532,0.14823529,0.1306222,0.13418013
0.15594101,0.14307536,0.123786286,0.12505606,0.13055973,0.1255479,0.16153297,0.16096231,0.15380897,0.14614527
0.11336913,0.11472097,0.089683086,0.103469454,0.09751235,0.10875154,0.11119741,0.11609491,0.113583185,0.10543005
0.12367771,0.11279006,0.09455322,0.10025508,0.11639802,0.115185075,0.12532155,0.12671998,0.12819347,0.11396327
0.14181699,0.14716856,0.12565887,0.14960559,0.11684585,0.13901314,0.15422082,0.13932794,0.1428081,0.12827745
0.12825102,0.12767741,0.087145604,0.097541675,0.101007074,0.10064235,0.116367415,0.13701534,0.118124,0.12051589
0.10386219,0.11827,0.10002667,0.09869565,0.09714015,0.09914506,0.107693225,0.1092749,0.10436733,0.104712404
0.120124295,0.11741577,0.09728382,0.11676077,0.09510227,0.11062861,0.11632865,0.12415159,0.10681353,0.10825554
0.0966035,0.10608395,0.081207074,0.087125376,0.08747415,0.09669866,0.09862067,0.101890296,0.09963721,0.09298134
0.13193765,0.10896968,0.088769615,0.098189935,0.091011085,0.09809411,0.12203261,0.13155577,0.104935475,0.111803465
0.12175473,0.11393082,0.089943595,0.102479525,0.10777823,0.112412594,0.121375926,0.11993616,0.13473387,0.11775142
