bias,conspiracy,hate,satire,junk,state
0.13029908,0.12893319,0.12673219,0.15251048,0.1391664,0.12092846
0.11951472,0.11436328,0.123131484,0.12274984,0.1127313,0.13752988
0.103317216,0.10609209,0.10925313,0.113010116,0.14727317,0.10020687
0.12805273,0.12784429,0.11969888,0.1462603,0.11329093,0.13388471
0.1305174,0.12366278,0.11634182,0.12611526,0.12904163,0.13288519
0.11917518,0.11143062,0.114347495,0.12892379,0.112760946,0.121170245
0.11622639,0.11332569,0.10529527,0.12630892,0.10980421,0.12051849
0.12728703,0.12230046,0.11970096,0.123092525,0.11150896,0.15125725
0.119663976,0.11061414,0.11961348,0.1221895,0.112852104,0.11699593
0.12260559,0.12055842,0.12099919,0.13257799,0.10534516,0.11471655
0.1148607,0.1141911,0.11042996,0.11373355,0.09892765,0.10789791
0.10148375,0.09587764,0.09775127,0.104487896,0.09853331,0.09394686
0.11224732,0.121846914,0.113362506,0.1194868,0.11742868,0.12468974
0.12290797,0.11557564,0.117469415,0.122741744,0.11894255,0.12050585
0.10674142,0.10722335,0.12093075,0.13099992,0.0991654,0.117737874
0.10609775,0.12355861,0.10890897,0.14724082,0.097656615,0.102687754
0.11515112,0.1261384,0.1086283,0.12266344,0.10466394,0.12724827
0.10517936,0.1165966,0.11619011,0.12673907,0.098779656,0.12429008
0.1201646,0.11339064,0.11108974,0.14488192,0.12870336,0.10265796
0.08948628,0.09333757,0.09002128,0.09662087,0.09605851,0.08918489
0.11509477,0.1274707,0.11024614,0.1379144,0.13751385,0.103006594
0.1347354,0.127066,0.11978701,0.1297149,0.11225382,0.13544774
0.113024555,0.10904048,0.1095596,0.098276,0.12029056,0.11716924
0.1189435,0.12295577,0.111047745,0.14465147,0.13323803,0.112195335
0.11920449,0.11939604,0.12045044,0.11253553,0.105532035,0.13428159
0.0997453,0.096886516,0.09398226,0.104282424,0.09620551,0.09370697
0.12906957,0.14364862,0.12302767,0.1242011,0.1312887,0.13172336
0.09531577,0.087756924,0.09141601,0.09703355,0.10455845,0.09559782
0.11502048,0.101074435,0.106577955,0.09971252,0.107563555,0.115741506
0.13552076,0.13673468,0.11490124,0.13423014,0.10317057,0.13858993
0.11938582,0.11351245,0.11610002,0.12921771,0.11532306,0.12001361
