bias,conspiracy,hate,satire,junk,state
0.16195172,0.13986382,0.1464973,0.16202086,0.14380077,0.15823556
0.16533686,0.14902236,0.14741953,0.15931582,0.1465542,0.16770196
0.15014979,0.14772558,0.14831342,0.15802343,0.1454292,0.15202759
0.1499929,0.15428996,0.14507158,0.17158581,0.14600223,0.14088257
0.15344872,0.142225,0.14025746,0.15989165,0.1339609,0.15489793
0.115675665,0.11782141,0.12265295,0.120298885,0.1232052,0.13576046
0.1503069,0.14962658,0.14723945,0.17685422,0.15427114,0.16392799
0.13700594,0.12661414,0.13654713,0.1302686,0.12323585,0.15723081
0.15849304,0.1418341,0.14339781,0.15556109,0.124293484,0.15734762
0.1472276,0.14339043,0.15905167,0.16737016,0.13545072,0.14605565
0.1366534,0.13796228,0.14266078,0.15312935,0.116259426,0.15457025
0.15730381,0.15011305,0.14645287,0.1556995,0.14446722,0.16800328
0.16005796,0.15084283,0.1317885,0.17494434,0.14865708,0.14318833
0.15026763,0.14706954,0.14229673,0.16427721,0.14407966,0.15258934
0.14716657,0.15569474,0.16411243,0.16973379,0.13653146,0.16917428
0.12550405,0.11890096,0.11443868,0.13146009,0.09497628,0.12193477
0.16032228,0.14965574,0.1560767,0.18038322,0.15413667,0.17965671
0.14846435,0.15063517,0.13399251,0.1574113,0.1492266,0.14283349
0.13919458,0.1503993,0.13746358,0.15237221,0.1195933,0.14073722
0.16036832,0.14556378,0.14786214,0.15542996,0.13667892,0.16286832
0.16195512,0.15311123,0.15609176,0.1785918,0.14253183,0.1741265
0.15234491,0.15517916,0.14505957,0.1496112,0.122806475,0.14711133
0.15379162,0.1393096,0.14277723,0.13802123,0.13105324,0.168336
0.14596227,0.1488447,0.13949539,0.15944879,0.14174263,0.13836475
0.15446262,0.14571287,0.13638408,0.15323944,0.12413238,0.14917165
0.14312175,0.14165646,0.13295986,0.14588879,0.14594524,0.13717072
0.13871123,0.1443051,0.14277066,0.1630509,0.12996273,0.14985259
0.16434997,0.15355828,0.15283218,0.16676788,0.146887,0.16785361
0.15321161,0.14297318,0.15596339,0.1479214,0.12294309,0.16448666
0.1776538,0.17310655,0.16956943,0.18684271,0.16667368,0.16956428
0.16871855,0.15873434,0.148681,0.1684538,0.14706454,0.16958524
0.1390114,0.15022326,0.14993581,0.16048265,0.1440885,0.17054023
0.15732257,0.1559752,0.1334514,0.17494883,0.12808616,0.14500077
0.15915173,0.15995415,0.14613205,0.16043644,0.14537561,0.1611525
0.14103563,0.14492993,0.142814,0.17020763,0.14407466,0.14670809
0.13193823,0.13568568,0.12710454,0.14130457,0.14784622,0.13052063
0.1497363,0.1456825,0.14865787,0.14946406,0.12497652,0.14585108
0.17373835,0.16448876,0.16182041,0.18167007,0.15546902,0.1735938
0.14681338,0.14664067,0.1485014,0.15631136,0.1488943,0.16289762
0.16259429,0.16083685,0.16480987,0.17640129,0.13984212,0.1667689
0.1579774,0.16219127,0.13469368,0.15817887,0.13920814,0.14474826
0.11584086,0.123818934,0.10291092,0.110195525,0.09910739,0.11262209
0.15233351,0.14846218,0.1474711,0.15619966,0.1498926,0.15602729
0.14741132,0.16172452,0.15263318,0.18762803,0.15632147,0.13936391
0.14160363,0.1448676,0.13232104,0.1462934,0.1307865,0.14703405
0.14540096,0.14317442,0.14159101,0.15342705,0.14901721,0.14829113
0.16100097,0.1560411,0.1532881,0.17871921,0.15011129,0.15344654
0.11698989,0.11716736,0.13114184,0.13232104,0.11397933,0.1372613
0.12877285,0.121520646,0.12317261,0.12593196,0.11685043,0.13199966
0.13315876,0.13513786,0.13027248,0.14030649,0.12694497,0.13917498
0.15280172,0.15644716,0.14706118,0.1527186,0.14295658,0.16622965
0.15245785,0.1393532,0.13092968,0.15044242,0.14652824,0.14690445
0.16525863,0.16198139,0.14453834,0.19090049,0.16132794,0.15425198
