roc_top_bs_bias,roc_top_bs_mpqa,roc_top_bs_weibe,roc_top_bs_all,roc_entire_bs_bias,roc_entire_bs_mpqa,roc_entire_bs_weibe,roc_entire_bs_all,roc_top_covid_bias,roc_top_covid_mpqa,roc_top_covid_weibe,roc_top_covid_all,roc_entire_covid_bias,roc_entire_covid_mpqa,roc_entire_covid_weibe,roc_entire_covid_all,roc_top_celeb_bias,roc_top_celeb_mpqa,roc_top_celeb_weibe,roc_top_celeb_all,roc_entire_celeb_bias,roc_entire_celeb_mpqa,roc_entire_celeb_weibe,roc_entire_celeb_all
0.06666666666666667,0.13333333333333333,0.2631578947368421,0.125,0.4761904761904762,0.28,0.43478260869565216,0.43902439024390244,0.46285714285714286,0.3768115942028985,0.3724928366762178,0.4735376044568245,0.5257452574525744,0.4450704225352113,0.37288135593220345,0.5248618784530387,0.5510204081632654,0.5576923076923077,0.5208333333333334,0.5274725274725274,0.54,0.576923076923077,0.5858585858585859,0.6666666666666666
0.12121212121212123,0.16666666666666663,0.23809523809523808,0.060606060606060615,0.3478260869565218,0.33962264150943394,0.3404255319148936,0.5106382978723405,0.46470588235294114,0.39882697947214074,0.39755351681957185,0.5179063360881543,0.4610951008645533,0.48137535816618904,0.41359773371104813,0.5055555555555556,0.4158415841584158,0.4536082474226804,0.5046728971962617,0.4705882352941176,0.5742574257425743,0.6,0.5306122448979591,0.6391752577319586
0.27027027027027023,0.21052631578947367,0.10810810810810811,0.1875,0.3846153846153846,0.3846153846153846,0.42857142857142855,0.45833333333333326,0.440771349862259,0.3908045977011495,0.41087613293051356,0.4685714285714286,0.43646408839779,0.4712328767123288,0.4252873563218391,0.5054347826086956,0.44943820224719094,0.5111111111111111,0.3764705882352941,0.5360824742268041,0.5544554455445545,0.5679012345679013,0.4597701149425287,0.6060606060606061
0.2325581395348837,0.2127659574468085,0.0,0.10256410256410256,0.3333333333333333,0.34615384615384615,0.2727272727272727,0.4255319148936171,0.4265129682997118,0.4488636363636364,0.4395604395604396,0.5054347826086957,0.5053191489361701,0.48066298342541436,0.3952802359882006,0.49600000000000005,0.5048543689320388,0.6000000000000001,0.46601941747572817,0.49462365591397844,0.5227272727272727,0.5904761904761905,0.5473684210526316,0.6732673267326732
0.04444444444444444,0.0909090909090909,0.17777777777777776,0.09302325581395347,0.4230769230769231,0.08695652173913043,0.36734693877551017,0.4528301886792453,0.41961852861035426,0.37317784256559766,0.3893805309734514,0.47978436657681944,0.4479166666666667,0.4681933842239186,0.45989304812834225,0.5392670157068064,0.5945945945945946,0.58,0.4528301886792453,0.5436893203883495,0.5918367346938775,0.5833333333333334,0.5656565656565656,0.6067415730337078
0.17647058823529413,0.3255813953488372,0.2631578947368421,0.21428571428571427,0.42553191489361697,0.27272727272727276,0.372093023255814,0.3913043478260869,0.4034090909090909,0.4261363636363636,0.37575757575757573,0.48901098901098905,0.4666666666666667,0.46321525885558584,0.3820224719101123,0.478494623655914,0.5321100917431192,0.5137614678899083,0.5098039215686274,0.5555555555555556,0.5686274509803921,0.5918367346938775,0.5102040816326531,0.6041666666666666
0.052631578947368425,0.16216216216216217,0.10526315789473685,0.058823529411764705,0.24242424242424243,0.30188679245283023,0.39999999999999997,0.32432432432432434,0.47696476964769646,0.4336043360433604,0.38857142857142857,0.5121293800539083,0.4946808510638298,0.4919786096256684,0.42253521126760557,0.5153061224489796,0.5504587155963303,0.6262626262626263,0.5154639175257731,0.5436893203883495,0.5714285714285714,0.556701030927835,0.45652173913043476,0.6734693877551021
0.3076923076923077,0.14285714285714285,0.1935483870967742,0.13333333333333333,0.2777777777777778,0.2608695652173913,0.37499999999999994,0.3684210526315789,0.46327683615819204,0.4096385542168675,0.4089635854341737,0.5179063360881543,0.5117493472584856,0.4502617801047121,0.4419889502762431,0.5378590078328981,0.39215686274509803,0.594059405940594,0.5098039215686275,0.5319148936170212,0.5333333333333333,0.673076923076923,0.5154639175257731,0.6599999999999999
0.10526315789473684,0.2553191489361702,0.2439024390243903,0.1,0.37209302325581395,0.18604651162790697,0.13953488372093023,0.3333333333333333,0.44086021505376344,0.44134078212290506,0.3775811209439528,0.5277777777777778,0.528,0.48484848484848486,0.43646408839779005,0.5235602094240838,0.4752475247524752,0.5490196078431373,0.4536082474226804,0.4516129032258065,0.5769230769230769,0.5294117647058822,0.5660377358490566,0.5714285714285714
0.058823529411764705,0.19512195121951217,0.125,0.06666666666666667,0.391304347826087,0.3846153846153846,0.2857142857142857,0.391304347826087,0.39999999999999997,0.4183381088825215,0.42774566473988435,0.5119999999999999,0.4836956521739131,0.4817927170868347,0.4355300859598854,0.5424657534246575,0.4897959183673469,0.5294117647058824,0.6206896551724138,0.6000000000000001,0.5663716814159292,0.7008547008547008,0.6034482758620691,0.6271186440677966
0.16666666666666666,0.34146341463414637,0.3333333333333333,0.35294117647058826,0.4081632653061224,0.2916666666666667,0.36000000000000004,0.36000000000000004,0.4557640750670241,0.44943820224719105,0.3452380952380952,0.5080213903743316,0.4105263157894737,0.46112600536193027,0.4148936170212766,0.4769230769230769,0.5098039215686274,0.4742268041237114,0.5242718446601942,0.5740740740740741,0.505050505050505,0.7339449541284404,0.5263157894736843,0.6428571428571429
0.1,0.19512195121951217,0.26666666666666666,0.18181818181818182,0.3888888888888889,0.17777777777777778,0.4255319148936171,0.41860465116279066,0.5080213903743315,0.45698924731182794,0.4134078212290503,0.5233160621761658,0.4973262032085562,0.4769230769230769,0.45856353591160226,0.49586776859504134,0.4329896907216495,0.56,0.509090909090909,0.5154639175257733,0.625,0.6725663716814159,0.5,0.6788990825688074
0.06666666666666667,0.125,0.12903225806451613,0.07407407407407407,0.42553191489361697,0.2978723404255319,0.3529411764705882,0.37209302325581395,0.43059490084985835,0.4324324324324325,0.3658536585365854,0.5274725274725275,0.4566473988439307,0.4310344827586208,0.3999999999999999,0.4726224783861671,0.5102040816326532,0.5,0.48421052631578954,0.5773195876288659,0.4893617021276596,0.5510204081632654,0.48979591836734687,0.5346534653465347
0.07142857142857142,0.30769230769230765,0.2666666666666666,0.15384615384615383,0.5,0.37209302325581395,0.2608695652173913,0.4444444444444445,0.42011834319526625,0.44931506849315067,0.4387464387464387,0.5117647058823529,0.4547945205479452,0.44382022471910115,0.37499999999999994,0.5319693094629155,0.5252525252525253,0.5585585585585586,0.5742574257425742,0.5656565656565657,0.49438202247191015,0.6086956521739131,0.5416666666666666,0.5274725274725275
0.19047619047619047,0.14634146341463414,0.19607843137254902,0.15789473684210525,0.35714285714285715,0.19607843137254902,0.25,0.39285714285714285,0.46017699115044247,0.45479452054794517,0.36578171091445427,0.5071225071225071,0.4648648648648649,0.4405797101449275,0.4463768115942029,0.5195530726256983,0.5106382978723405,0.4948453608247423,0.5420560747663552,0.5376344086021505,0.58,0.5918367346938775,0.5208333333333333,0.62
0.20512820512820512,0.2105263157894737,0.1,0.1142857142857143,0.2325581395348837,0.29166666666666663,0.2692307692307692,0.3333333333333333,0.42514970059880236,0.40597014925373137,0.39999999999999997,0.4685714285714286,0.4680851063829788,0.43943661971830983,0.4169014084507043,0.518324607329843,0.5454545454545454,0.5242718446601942,0.5208333333333334,0.5660377358490567,0.46938775510204084,0.5742574257425742,0.5625,0.5833333333333334
0.0,0.1951219512195122,0.2,0.12121212121212122,0.23809523809523808,0.20833333333333334,0.3018867924528302,0.25641025641025644,0.46153846153846156,0.42074927953890484,0.41359773371104813,0.5,0.46115288220551376,0.4409448818897638,0.3915343915343915,0.49253731343283585,0.577319587628866,0.5471698113207547,0.5102040816326531,0.5979381443298969,0.5591397849462365,0.6666666666666666,0.5306122448979591,0.6470588235294118
0.25,0.05555555555555555,0.14285714285714288,0.125,0.39999999999999997,0.2,0.14285714285714285,0.45454545454545453,0.4431818181818182,0.4115942028985507,0.4712328767123288,0.48467966573816157,0.47353760445682447,0.4124293785310735,0.4124293785310735,0.5150684931506849,0.43564356435643564,0.5319148936170212,0.4719101123595506,0.58,0.5052631578947369,0.4186046511627907,0.5106382978723404,0.5531914893617021
0.125,0.3333333333333333,0.26315789473684204,0.0588235294117647,0.28,0.24489795918367344,0.4615384615384615,0.34615384615384615,0.4289693593314763,0.4088397790055249,0.4269005847953216,0.5303867403314917,0.48469387755102045,0.4632152588555859,0.4607329842931937,0.535,0.6194690265486725,0.6111111111111113,0.4761904761904762,0.5794392523364487,0.6481481481481481,0.6486486486486486,0.5607476635514018,0.6896551724137931
0.12903225806451613,0.15789473684210525,0.0,0.0,0.43999999999999995,0.13333333333333333,0.4,0.44897959183673464,0.4350282485875706,0.4606413994169096,0.43161094224924007,0.5069637883008355,0.45454545454545453,0.40540540540540543,0.4644808743169399,0.5142857142857143,0.6055045871559633,0.5981308411214954,0.5416666666666666,0.6153846153846153,0.6226415094339622,0.5742574257425743,0.6037735849056604,0.5961538461538461
0.16666666666666666,0.1111111111111111,0.1212121212121212,0.15384615384615383,0.3157894736842105,0.30434782608695654,0.22222222222222224,0.3333333333333333,0.4194528875379939,0.4194528875379939,0.40804597701149425,0.4927536231884059,0.5,0.49444444444444446,0.4011461318051576,0.5464190981432361,0.5789473684210527,0.5740740740740741,0.6238532110091742,0.6785714285714286,0.6019417475728156,0.6019417475728156,0.5192307692307692,0.7499999999999999
0.10810810810810811,0.12,0.08695652173913045,0.18604651162790697,0.3921568627450981,0.35294117647058826,0.4150943396226416,0.36734693877551017,0.49431818181818177,0.45238095238095233,0.435820895522388,0.5371428571428571,0.47593582887700536,0.4345403899721449,0.4438356164383562,0.5054945054945055,0.5742574257425742,0.5,0.4807692307692308,0.5360824742268041,0.62,0.7256637168141593,0.5794392523364486,0.7
0.09756097560975609,0.049999999999999996,0.2553191489361702,0.15,0.3157894736842105,0.4545454545454546,0.3870967741935484,0.4918032786885246,0.46607669616519176,0.456973293768546,0.3664596273291925,0.519774011299435,0.44021739130434784,0.4431818181818182,0.42774566473988435,0.5013623978201635,0.45283018867924524,0.6019417475728156,0.4554455445544554,0.4742268041237114,0.5490196078431373,0.6138613861386139,0.47191011235955055,0.5825242718446602
0.06060606060606061,0.2105263157894737,0.14634146341463414,0.1081081081081081,0.3846153846153846,0.2325581395348837,0.2857142857142857,0.4897959183673469,0.4033613445378152,0.4145658263305322,0.43502824858757067,0.5080213903743316,0.4648648648648649,0.43093922651933697,0.4,0.4919786096256684,0.45977011494252873,0.4631578947368421,0.4742268041237113,0.37209302325581395,0.5208333333333333,0.5168539325842696,0.45652173913043476,0.5393258426966293
0.06250000000000001,0.2857142857142857,0.10256410256410256,0.060606060606060615,0.39999999999999997,0.2380952380952381,0.2857142857142857,0.372093023255814,0.4540229885057471,0.4588235294117647,0.3878787878787879,0.5131195335276967,0.42196531791907516,0.4699453551912568,0.4213649851632047,0.4606413994169096,0.46153846153846156,0.5161290322580644,0.5,0.5274725274725274,0.5555555555555556,0.6534653465346535,0.5576923076923077,0.6226415094339622
0.1951219512195122,0.15384615384615383,0.1568627450980392,0.10526315789473682,0.3333333333333333,0.23076923076923078,0.326530612244898,0.38461538461538464,0.4666666666666667,0.4640883977900552,0.4615384615384615,0.5469613259668508,0.49582172701949856,0.4502923976608187,0.43548387096774194,0.4838709677419355,0.6055045871559633,0.5252525252525253,0.4489795918367347,0.49504950495049505,0.6481481481481481,0.606060606060606,0.48,0.6346153846153846
0.15789473684210525,0.19047619047619047,0.33333333333333337,0.21052631578947367,0.391304347826087,0.2641509433962264,0.28,0.4444444444444445,0.4764705882352941,0.46607669616519176,0.4588235294117647,0.5029239766081871,0.47382920110192833,0.3846153846153846,0.4333333333333333,0.47752808988764045,0.4672897196261683,0.5739130434782609,0.594059405940594,0.5740740740740741,0.603448275862069,0.6972477064220183,0.6603773584905661,0.7130434782608696
0.05555555555555555,0.18867924528301885,0.06060606060606061,0.25,0.2553191489361702,0.39999999999999997,0.22222222222222224,0.3902439024390244,0.456043956043956,0.4438202247191011,0.37647058823529417,0.5,0.4305177111716621,0.418732782369146,0.3651685393258427,0.4636118598382749,0.5858585858585859,0.5945945945945946,0.5416666666666667,0.5660377358490567,0.5,0.6601941747572815,0.5102040816326531,0.5918367346938774
0.16666666666666663,0.1142857142857143,0.1904761904761905,0.12121212121212123,0.3902439024390244,0.368421052631579,0.4,0.3414634146341463,0.45373134328358206,0.4444444444444445,0.3768996960486322,0.5229885057471265,0.46612466124661245,0.45776566757493187,0.40220385674931136,0.46524064171123,0.49019607843137253,0.6122448979591838,0.5714285714285715,0.553191489361702,0.611111111111111,0.6481481481481483,0.5740740740740741,0.6355140186915887
0.22857142857142854,0.30769230769230765,0.16666666666666669,0.27586206896551724,0.4615384615384615,0.25531914893617025,0.3773584905660377,0.48,0.42937853107344637,0.3930635838150289,0.43749999999999994,0.5177111716621253,0.4699738903394256,0.4562334217506631,0.44808743169398907,0.5153061224489797,0.44660194174757284,0.5161290322580645,0.5688073394495413,0.4536082474226804,0.5294117647058824,0.5858585858585857,0.607843137254902,0.6304347826086957
0.1764705882352941,0.1714285714285714,0.3,0.23529411764705885,0.3902439024390244,0.2051282051282051,0.14634146341463414,0.4285714285714286,0.4641833810888253,0.4154302670623145,0.4269005847953216,0.5217391304347826,0.46486486486486484,0.4661246612466125,0.4178272980501393,0.5013623978201635,0.6601941747572816,0.5376344086021505,0.5714285714285715,0.7010309278350516,0.4583333333333333,0.6153846153846154,0.5858585858585857,0.5833333333333334
0.09523809523809525,0.07692307692307691,0.08695652173913043,0.08695652173913043,0.35000000000000003,0.22857142857142856,0.29411764705882354,0.35294117647058826,0.3988919667590028,0.4590163934426229,0.43258426966292135,0.489010989010989,0.48186528497409326,0.39452054794520547,0.37016574585635353,0.5051546391752576,0.5306122448979591,0.5894736842105264,0.4646464646464646,0.5849056603773585,0.46808510638297873,0.6382978723404256,0.49382716049382713,0.6021505376344085
0.2,0.05555555555555555,0.25,0.17647058823529416,0.3829787234042553,0.32653061224489793,0.2857142857142857,0.3673469387755102,0.4656084656084656,0.4438356164383562,0.3790087463556851,0.4906666666666667,0.41961852861035426,0.4675324675324675,0.4126984126984127,0.5164556962025316,0.4,0.5504587155963303,0.46938775510204084,0.5294117647058824,0.4752475247524752,0.5806451612903226,0.5436893203883495,0.5825242718446602
0.17647058823529413,0.1818181818181818,0.22727272727272727,0.15384615384615385,0.3414634146341463,0.3137254901960785,0.15,0.33333333333333337,0.4159021406727828,0.4492307692307692,0.38216560509554137,0.5203761755485893,0.3716814159292035,0.42105263157894735,0.3473053892215569,0.4645892351274788,0.5544554455445544,0.5686274509803922,0.5252525252525252,0.62,0.4421052631578947,0.6363636363636364,0.5306122448979591,0.6666666666666666
0.21621621621621623,0.08695652173913043,0.10810810810810811,0.11111111111111112,0.47058823529411753,0.24489795918367346,0.2692307692307692,0.4528301886792453,0.4462809917355372,0.3636363636363636,0.35151515151515156,0.4876712328767124,0.46965699208443273,0.46111111111111114,0.4183381088825215,0.49189189189189186,0.4646464646464646,0.6226415094339622,0.5370370370370371,0.5048543689320388,0.5871559633027523,0.6603773584905661,0.5252525252525253,0.7102803738317757
0.05405405405405406,0.23809523809523808,0.07142857142857144,0.05405405405405406,0.46511627906976744,0.22727272727272727,0.3,0.41666666666666663,0.4340659340659341,0.4273972602739726,0.44382022471910115,0.4823848238482385,0.46684350132625996,0.49206349206349204,0.45901639344262296,0.49462365591397855,0.4583333333333333,0.5434782608695652,0.49484536082474223,0.5376344086021505,0.5599999999999999,0.62,0.5806451612903225,0.6730769230769231
0.15384615384615383,0.20512820512820512,0.19047619047619047,0.24390243902439024,0.24489795918367344,0.38596491228070173,0.23529411764705885,0.40816326530612246,0.454054054054054,0.4406779661016949,0.4388888888888889,0.5274151436031331,0.49076517150395776,0.44565217391304346,0.3569405099150142,0.5430809399477807,0.5631067961165049,0.5473684210526316,0.47826086956521735,0.5360824742268042,0.5384615384615384,0.627450980392157,0.5454545454545454,0.7037037037037038
0.2285714285714286,0.12500000000000003,0.23809523809523808,0.06451612903225805,0.4583333333333333,0.16326530612244897,0.27450980392156865,0.40909090909090906,0.40229885057471265,0.4139941690962099,0.4293785310734463,0.5531914893617021,0.4052631578947368,0.422680412371134,0.3777777777777778,0.4556962025316456,0.4583333333333333,0.5494505494505494,0.5576923076923077,0.5,0.6226415094339622,0.5576923076923077,0.5510204081632653,0.6105263157894737
0.1142857142857143,0.15789473684210525,0.08888888888888889,0.2439024390243902,0.2916666666666667,0.2978723404255319,0.34615384615384615,0.38461538461538464,0.41566265060240964,0.42196531791907516,0.41486068111455104,0.5105105105105106,0.4552845528455285,0.5153061224489797,0.42222222222222217,0.5194805194805195,0.5111111111111111,0.5102040816326532,0.5319148936170213,0.6206896551724139,0.5306122448979591,0.6041666666666666,0.5154639175257731,0.6153846153846154
0.19047619047619047,0.14285714285714285,0.22727272727272727,0.15789473684210525,0.45833333333333337,0.22222222222222224,0.22641509433962265,0.4390243902439025,0.4479495268138801,0.45394736842105265,0.426829268292683,0.47928994082840237,0.435754189944134,0.490566037735849,0.4142011834319527,0.5515320334261837,0.4999999999999999,0.5684210526315789,0.48484848484848486,0.49484536082474223,0.5208333333333334,0.5647058823529411,0.49438202247191015,0.5714285714285714
0.2222222222222222,0.23255813953488372,0.1111111111111111,0.2,0.2926829268292683,0.17777777777777778,0.1904761904761905,0.39024390243902435,0.4057142857142857,0.45070422535211263,0.3333333333333333,0.5,0.49620253164556966,0.44444444444444436,0.44324324324324327,0.4926829268292683,0.5660377358490566,0.6730769230769231,0.5510204081632654,0.49462365591397855,0.5882352941176471,0.5636363636363636,0.5567010309278351,0.6542056074766356
0.2424242424242424,0.11764705882352941,0.1818181818181818,0.08,0.29411764705882354,0.14285714285714282,0.3333333333333333,0.4444444444444444,0.4767123287671233,0.47214854111405835,0.39882697947214074,0.5221932114882506,0.4702842377260982,0.4266666666666667,0.40750670241286874,0.5390428211586902,0.5471698113207547,0.5523809523809523,0.46938775510204084,0.5,0.5252525252525252,0.5625,0.5154639175257731,0.6078431372549019
0.2777777777777778,0.10526315789473684,0.16216216216216214,0.17142857142857146,0.2325581395348837,0.27999999999999997,0.4230769230769231,0.4166666666666667,0.3673469387755102,0.3908045977011494,0.3820224719101124,0.4553314121037464,0.45528455284552843,0.4619718309859155,0.4068767908309455,0.4628099173553719,0.631578947368421,0.46808510638297873,0.5154639175257733,0.5057471264367815,0.5714285714285714,0.5274725274725274,0.4318181818181818,0.6666666666666666
0.2580645161290323,0.2631578947368421,0.15789473684210525,0.19999999999999998,0.6086956521739131,0.2916666666666667,0.4313725490196078,0.48780487804878053,0.34146341463414637,0.41595441595441596,0.41595441595441596,0.4986595174262735,0.5040650406504066,0.4532577903682719,0.43271767810026385,0.5238095238095237,0.5185185185185185,0.5871559633027522,0.5319148936170213,0.64,0.5714285714285715,0.47727272727272724,0.5800000000000001,0.577319587628866
0.0625,0.18750000000000003,0.125,0.12903225806451615,0.3636363636363637,0.31818181818181823,0.3076923076923077,0.55,0.481994459833795,0.4462809917355372,0.4068767908309455,0.47619047619047616,0.5063291139240507,0.4702702702702702,0.4345549738219895,0.5263157894736843,0.5631067961165047,0.5161290322580646,0.4583333333333333,0.5319148936170214,0.5416666666666666,0.5957446808510638,0.5360824742268041,0.5454545454545454
0.10256410256410256,0.1739130434782609,0.1702127659574468,0.1,0.32558139534883723,0.1904761904761905,0.36363636363636365,0.28571428571428575,0.4746666666666667,0.3856749311294766,0.44686648501362397,0.5092838196286472,0.5026737967914439,0.4685714285714285,0.40816326530612246,0.4880636604774536,0.5333333333333333,0.5490196078431372,0.5742574257425742,0.4948453608247423,0.536082474226804,0.6095238095238096,0.5217391304347826,0.4044943820224719
0.16666666666666663,0.1142857142857143,0.3076923076923077,0.20689655172413793,0.38095238095238093,0.39999999999999997,0.28,0.46808510638297873,0.5043478260869565,0.4328767123287671,0.3906705539358601,0.553072625698324,0.43093922651933697,0.5027932960893854,0.4115942028985507,0.47645429362880887,0.46,0.5242718446601942,0.5882352941176471,0.5523809523809524,0.5799999999999998,0.6730769230769231,0.576923076923077,0.6601941747572815
0.11764705882352941,0.12,0.13636363636363638,0.11428571428571428,0.42105263157894735,0.17391304347826086,0.196078431372549,0.34782608695652173,0.4510869565217392,0.5026455026455027,0.39325842696629215,0.5249343832020998,0.44943820224719105,0.4010840108401084,0.37714285714285717,0.45479452054794517,0.5274725274725275,0.5208333333333334,0.4782608695652174,0.5416666666666667,0.5567010309278351,0.6021505376344086,0.5544554455445543,0.5555555555555555
0.3636363636363637,0.1764705882352941,0.3157894736842105,0.3333333333333333,0.3157894736842105,0.32653061224489793,0.31818181818181823,0.3829787234042554,0.43636363636363634,0.4261363636363637,0.4474393530997305,0.5463917525773195,0.4521276595744681,0.4693333333333333,0.43200000000000005,0.5323383084577114,0.4269662921348315,0.4827586206896552,0.4835164835164835,0.5416666666666666,0.46315789473684216,0.574468085106383,0.6060606060606061,0.5631067961165048
0.2222222222222222,0.13333333333333333,0.17142857142857143,0.0625,0.3404255319148936,0.24000000000000002,0.3728813559322034,0.34615384615384615,0.4257703081232493,0.42975206611570244,0.3585434173669468,0.4797843665768194,0.47619047619047616,0.47938144329896903,0.36723163841807915,0.5386533665835412,0.5050505050505051,0.5148514851485149,0.6285714285714286,0.5825242718446602,0.5346534653465347,0.6666666666666667,0.6037735849056604,0.6857142857142857
0.20512820512820512,0.14634146341463414,0.21621621621621623,0.15789473684210525,0.4897959183673469,0.3111111111111111,0.391304347826087,0.43478260869565216,0.43626062322946174,0.4530386740331492,0.43783783783783786,0.44507042253521134,0.5191256830601093,0.4594594594594595,0.4159999999999999,0.49874055415617125,0.5656565656565657,0.41304347826086957,0.5686274509803921,0.5154639175257731,0.5656565656565656,0.6732673267326732,0.5471698113207547,0.5979381443298969
0.05714285714285715,0.18604651162790697,0.2325581395348837,0.05714285714285715,0.44444444444444453,0.22222222222222227,0.41269841269841273,0.5172413793103449,0.3703703703703703,0.39143730886850153,0.41666666666666663,0.46428571428571425,0.45,0.4999999999999999,0.3956639566395664,0.531578947368421,0.5,0.5,0.4941176470588235,0.4318181818181818,0.43373493975903615,0.5647058823529412,0.4883720930232558,0.4893617021276596
0.1818181818181818,0.18181818181818182,0.05714285714285715,0.06666666666666667,0.5454545454545455,0.17142857142857146,0.37500000000000006,0.39999999999999997,0.42651296829971186,0.44808743169398907,0.4302325581395349,0.48484848484848486,0.49046321525885556,0.41643835616438357,0.38805970149253727,0.5633074935400517,0.5599999999999999,0.5684210526315789,0.5656565656565657,0.5617977528089887,0.576923076923077,0.6601941747572815,0.5148514851485149,0.6060606060606061
0.10810810810810811,0.2127659574468085,0.18181818181818182,0.14285714285714285,0.5263157894736843,0.2962962962962963,0.1923076923076923,0.4590163934426229,0.4510869565217391,0.4571428571428572,0.3934426229508197,0.5142857142857143,0.40970350404312667,0.45429362880886426,0.4364640883977901,0.4779220779220779,0.5242718446601942,0.5,0.4901960784313726,0.5333333333333333,0.6666666666666666,0.7207207207207208,0.6296296296296297,0.7413793103448276
